onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	0	139	narrative	R
23	8	clip	0	139	narrative	R
36	9	instruction	1	85	narrative	X
45	8	clip	1	85	narrative	X
58	7	instruction	0	60	narrative	R
65	8	clip	0	60	narrative	R
78	9	instruction	1	83	narrative	R
87	8	clip	1	83	narrative	R
100	7	instruction	0	88	narrative	R
107	8	clip	0	88	narrative	R
120	7	instruction	1	65	narrative	R
127	8	clip	1	65	narrative	R
140	7	instruction	0	22	narrative	R
147	8	clip	0	22	narrative	R
160	7	instruction	0	24	narrative	F
167	8	clip	0	24	narrative	F
180	9	instruction	0	69	narrative	R
189	8	clip	0	69	narrative	R
202	9	instruction	0	96	narrative	R
211	8	clip	0	96	narrative	R
224	11	instruction	1	81	narrative	X
235	8	clip	1	81	narrative	X
248	7	instruction	0	32	narrative	F
255	8	clip	0	32	narrative	F
268	7	instruction	0	61	narrative	R
275	8	clip	0	61	narrative	R
288	7	instruction	0	23	narrative	R
295	8	clip	0	23	narrative	R
308	7	instruction	1	72	narrative	R
315	8	clip	1	72	narrative	R
328	9	instruction	1	4	narrative	R
337	8	clip	1	4	narrative	R
350	7	instruction	1	63	narrative	R
357	8	clip	1	63	narrative	R
370	11	instruction	0	70	narrative	F
381	8	clip	0	70	narrative	F
394	7	instruction	1	62	narrative	R
401	8	clip	1	62	narrative	R
414	11	instruction	1	112	narrative	R
425	8	clip	1	112	narrative	R
438	7	instruction	0	57	narrative	F
445	8	clip	0	57	narrative	F
458	7	instruction	1	86	narrative	X
465	8	clip	1	86	narrative	X
478	9	instruction	0	109	narrative	F
487	8	clip	0	109	narrative	F
500	7	instruction	1	64	narrative	F
507	8	clip	1	64	narrative	F
520	7	instruction	0	58	narrative	F
527	8	clip	0	58	narrative	F
540	11	instruction	0	74	narrative	F
551	8	clip	0	74	narrative	F
564	7	instruction	1	66	narrative	R
571	8	clip	1	66	narrative	R
584	9	instruction	0	82	narrative	R
593	8	clip	0	82	narrative	R
606	7	instruction	1	71	narrative	R
613	8	clip	1	71	narrative	R
626	9	instruction	0	97	narrative	R
635	8	clip	0	97	narrative	R
648	11	instruction	1	73	narrative	F
659	8	clip	1	73	narrative	F
672	11	instruction	1	101	narrative	R
683	8	clip	1	101	narrative	R
696	11	instruction	0	21	narrative	F
707	8	clip	0	21	narrative	F
720	9	instruction	1	84	narrative	X
729	8	clip	1	84	narrative	X
742	7	instruction	0	87	narrative	F
749	8	clip	0	87	narrative	F
762	7	instruction	1	29	narrative	R
769	8	clip	1	29	narrative	R
782	11	instruction	0	100	narrative	F
793	8	clip	0	100	narrative	F
806	9	instruction	1	123	narrative	X
815	8	clip	1	123	narrative	X
828	7	instruction	1	67	narrative	F
835	8	clip	1	67	narrative	F
848	11	instruction	1	80	narrative	R
859	8	clip	1	80	narrative	R
