onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	1	122	narrative	F
19	8	clip	1	122	narrative	F
32	11	instruction	0	129	narrative	F
43	8	clip	0	129	narrative	F
56	11	instruction	1	56	narrative	R
67	8	clip	1	56	narrative	R
80	7	instruction	0	44	narrative	F
87	8	clip	0	44	narrative	F
100	7	instruction	0	7	narrative	F
107	8	clip	0	7	narrative	F
120	9	instruction	0	140	narrative	F
129	8	clip	0	140	narrative	F
142	9	instruction	1	41	narrative	R
151	8	clip	1	41	narrative	R
164	7	instruction	0	76	narrative	R
171	8	clip	0	76	narrative	R
184	7	instruction	0	28	narrative	F
191	8	clip	0	28	narrative	F
204	7	instruction	0	125	narrative	R
211	8	clip	0	125	narrative	R
224	7	instruction	1	5	narrative	R
231	8	clip	1	5	narrative	R
244	9	instruction	0	49	narrative	R
253	8	clip	0	49	narrative	R
266	7	instruction	1	110	narrative	R
273	8	clip	1	110	narrative	R
286	9	instruction	1	19	narrative	R
295	8	clip	1	19	narrative	R
308	7	instruction	0	126	narrative	R
315	8	clip	0	126	narrative	R
328	9	instruction	0	50	narrative	F
337	8	clip	0	50	narrative	F
350	7	instruction	1	45	narrative	R
357	8	clip	1	45	narrative	R
370	7	instruction	0	38	narrative	F
377	8	clip	0	38	narrative	F
390	7	instruction	1	121	narrative	R
397	8	clip	1	121	narrative	R
410	7	instruction	1	98	narrative	R
417	8	clip	1	98	narrative	R
430	7	instruction	0	27	narrative	R
437	8	clip	0	27	narrative	R
450	7	instruction	1	39	narrative	F
457	8	clip	1	39	narrative	F
470	11	instruction	0	43	narrative	R
481	8	clip	0	43	narrative	R
494	7	instruction	0	77	narrative	F
501	8	clip	0	77	narrative	F
514	7	instruction	0	102	narrative	F
521	8	clip	0	102	narrative	F
534	9	instruction	1	42	narrative	R
543	8	clip	1	42	narrative	R
556	7	instruction	1	78	narrative	R
563	8	clip	1	78	narrative	R
576	9	instruction	0	46	narrative	R
585	8	clip	0	46	narrative	R
598	11	instruction	1	54	narrative	F
609	8	clip	1	54	narrative	F
622	9	instruction	1	136	narrative	F
631	8	clip	1	136	narrative	F
644	7	instruction	1	40	narrative	F
651	8	clip	1	40	narrative	F
664	11	instruction	0	52	narrative	F
675	8	clip	0	52	narrative	F
688	11	instruction	1	59	narrative	X
699	8	clip	1	59	narrative	X
712	11	instruction	1	51	narrative	R
723	8	clip	1	51	narrative	R
736	11	instruction	0	53	narrative	R
747	8	clip	0	53	narrative	R
760	11	instruction	0	138	narrative	F
771	8	clip	0	138	narrative	F
784	7	instruction	1	6	narrative	R
791	8	clip	1	6	narrative	R
804	11	instruction	1	55	narrative	R
815	8	clip	1	55	narrative	R
828	9	instruction	1	37	narrative	F
837	8	clip	1	37	narrative	F
850	9	instruction	0	134	narrative	R
859	8	clip	0	134	narrative	R
