onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	0	144	control	control
23	8	clip	0	144	control	control
36	7	instruction	0	78	narrative	F
43	8	clip	0	78	narrative	F
56	7	instruction	1	75	narrative	R
63	8	clip	1	75	narrative	R
76	7	instruction	1	93	narrative	R
83	8	clip	1	93	narrative	R
96	11	instruction	1	143	control	control
107	8	clip	1	143	control	control
120	7	instruction	0	88	narrative	F
127	8	clip	0	88	narrative	F
140	7	instruction	0	76	narrative	R
147	8	clip	0	76	narrative	R
160	7	instruction	1	90	narrative	R
167	8	clip	1	90	narrative	R
180	11	instruction	0	95	narrative	F
191	8	clip	0	95	narrative	F
204	7	instruction	0	71	narrative	R
211	8	clip	0	71	narrative	R
224	7	instruction	0	77	narrative	F
231	8	clip	0	77	narrative	F
244	7	instruction	1	92	narrative	F
251	8	clip	1	92	narrative	F
264	9	instruction	1	96	narrative	F
273	8	clip	1	96	narrative	F
286	11	instruction	1	142	control	control
297	8	clip	1	142	control	control
310	9	instruction	0	81	narrative	F
319	8	clip	0	81	narrative	F
332	7	instruction	0	86	narrative	F
339	8	clip	0	86	narrative	F
352	9	instruction	0	85	narrative	F
361	8	clip	0	85	narrative	F
374	9	instruction	0	84	narrative	F
383	8	clip	0	84	narrative	F
396	9	instruction	0	80	narrative	F
405	8	clip	0	80	narrative	F
418	9	instruction	1	97	narrative	R
427	8	clip	1	97	narrative	R
440	11	instruction	0	73	narrative	F
451	8	clip	0	73	narrative	F
464	11	instruction	1	101	narrative	F
475	8	clip	1	101	narrative	F
488	7	instruction	1	89	narrative	F
495	8	clip	1	89	narrative	F
508	7	instruction	1	94	narrative	R
515	8	clip	1	94	narrative	R
528	7	instruction	1	104	narrative	R
535	8	clip	1	104	narrative	R
548	9	instruction	0	74	narrative	X
557	8	clip	0	74	narrative	X
570	7	instruction	0	79	narrative	R
577	8	clip	0	79	narrative	R
590	7	instruction	1	91	narrative	R
597	8	clip	1	91	narrative	R
610	9	instruction	1	82	narrative	R
619	8	clip	1	82	narrative	R
632	7	instruction	0	87	narrative	F
639	8	clip	0	87	narrative	F
652	7	instruction	0	98	narrative	R
659	8	clip	0	98	narrative	R
672	9	instruction	1	72	narrative	R
681	8	clip	1	72	narrative	R
694	11	instruction	1	100	narrative	F
705	8	clip	1	100	narrative	F
718	11	instruction	0	145	control	control
729	8	clip	0	145	control	control
742	9	instruction	1	83	narrative	R
751	8	clip	1	83	narrative	R
764	11	instruction	1	141	control	control
775	8	clip	1	141	control	control
788	11	instruction	0	103	narrative	R
799	8	clip	0	103	narrative	R
812	7	instruction	0	102	narrative	R
819	8	clip	0	102	narrative	R
832	7	instruction	1	99	narrative	F
839	8	clip	1	99	narrative	F
852	7	instruction	1	105	narrative	R
859	8	clip	1	105	narrative	R
