onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	1	12	narrative	R
19	8	clip	1	12	narrative	R
32	9	instruction	1	28	narrative	F
41	8	clip	1	28	narrative	F
54	7	instruction	1	2	narrative	F
61	8	clip	1	2	narrative	F
74	11	instruction	1	4	narrative	F
85	8	clip	1	4	narrative	F
98	7	instruction	1	35	narrative	F
105	8	clip	1	35	narrative	F
118	9	instruction	1	7	narrative	F
127	8	clip	1	7	narrative	F
140	7	instruction	1	30	narrative	R
147	8	clip	1	30	narrative	R
160	9	instruction	0	32	narrative	F
169	8	clip	0	32	narrative	F
182	7	instruction	1	11	narrative	F
189	8	clip	1	11	narrative	F
202	7	instruction	0	1	narrative	R
209	8	clip	0	1	narrative	R
222	7	instruction	0	34	narrative	F
229	8	clip	0	34	narrative	F
242	7	instruction	0	26	narrative	R
249	8	clip	0	26	narrative	R
262	11	instruction	0	15	narrative	F
273	8	clip	0	15	narrative	F
286	11	instruction	0	10	narrative	F
297	8	clip	0	10	narrative	F
310	9	instruction	1	27	narrative	F
319	8	clip	1	27	narrative	F
332	7	instruction	0	25	narrative	F
339	8	clip	0	25	narrative	F
352	7	instruction	0	33	narrative	R
359	8	clip	0	33	narrative	R
372	7	instruction	1	3	narrative	R
379	8	clip	1	3	narrative	R
392	9	instruction	0	22	narrative	R
401	8	clip	0	22	narrative	R
414	7	instruction	0	14	narrative	F
421	8	clip	0	14	narrative	F
434	7	instruction	1	18	narrative	F
441	8	clip	1	18	narrative	F
454	7	instruction	1	31	narrative	R
461	8	clip	1	31	narrative	R
474	9	instruction	1	5	narrative	F
483	8	clip	1	5	narrative	F
496	11	instruction	0	155	control	control
507	8	clip	0	155	control	control
520	11	instruction	1	152	control	control
531	8	clip	1	152	control	control
544	9	instruction	0	24	narrative	F
553	8	clip	0	24	narrative	F
566	9	instruction	0	23	narrative	F
575	8	clip	0	23	narrative	F
588	9	instruction	1	6	narrative	F
597	8	clip	1	6	narrative	F
610	7	instruction	0	17	narrative	X
617	8	clip	0	17	narrative	X
630	11	instruction	0	21	narrative	F
641	8	clip	0	21	narrative	F
654	11	instruction	1	153	control	control
665	8	clip	1	153	control	control
678	7	instruction	0	20	narrative	F
685	8	clip	0	20	narrative	F
698	7	instruction	1	8	narrative	F
705	8	clip	1	8	narrative	F
718	9	instruction	0	19	narrative	F
727	8	clip	0	19	narrative	F
740	7	instruction	0	13	narrative	F
747	8	clip	0	13	narrative	F
760	11	instruction	0	154	control	control
771	8	clip	0	154	control	control
784	11	instruction	1	29	narrative	R
795	8	clip	1	29	narrative	R
808	11	instruction	1	151	control	control
819	8	clip	1	151	control	control
832	7	instruction	0	16	narrative	F
839	8	clip	0	16	narrative	F
852	7	instruction	1	9	narrative	F
859	8	clip	1	9	narrative	F
