onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	1	63	narrative	R
23	8	clip	1	63	narrative	R
36	7	instruction	1	40	narrative	F
43	8	clip	1	40	narrative	F
56	7	instruction	1	47	narrative	F
63	8	clip	1	47	narrative	F
76	7	instruction	0	51	narrative	F
83	8	clip	0	51	narrative	F
96	11	instruction	1	156	control	control
107	8	clip	1	156	control	control
120	7	instruction	0	59	narrative	R
127	8	clip	0	59	narrative	R
140	9	instruction	0	62	narrative	F
149	8	clip	0	62	narrative	F
162	9	instruction	0	65	narrative	F
171	8	clip	0	65	narrative	F
184	11	instruction	0	48	narrative	R
195	8	clip	0	48	narrative	R
208	9	instruction	1	57	narrative	F
217	8	clip	1	57	narrative	F
230	7	instruction	0	50	narrative	F
237	8	clip	0	50	narrative	F
250	9	instruction	0	67	narrative	F
259	8	clip	0	67	narrative	F
272	11	instruction	0	158	control	control
283	8	clip	0	158	control	control
296	7	instruction	0	53	narrative	F
303	8	clip	0	53	narrative	F
316	7	instruction	0	37	narrative	R
323	8	clip	0	37	narrative	R
336	7	instruction	1	45	narrative	R
343	8	clip	1	45	narrative	R
356	7	instruction	0	43	narrative	R
363	8	clip	0	43	narrative	R
376	9	instruction	0	66	narrative	R
385	8	clip	0	66	narrative	R
398	9	instruction	1	58	narrative	F
407	8	clip	1	58	narrative	F
420	7	instruction	1	38	narrative	F
427	8	clip	1	38	narrative	F
440	11	instruction	0	160	control	control
451	8	clip	0	160	control	control
464	7	instruction	1	68	narrative	F
471	8	clip	1	68	narrative	F
484	7	instruction	1	49	narrative	R
491	8	clip	1	49	narrative	R
504	11	instruction	0	159	control	control
515	8	clip	0	159	control	control
528	9	instruction	0	61	narrative	F
537	8	clip	0	61	narrative	F
550	7	instruction	1	39	narrative	R
557	8	clip	1	39	narrative	R
570	7	instruction	1	44	narrative	F
577	8	clip	1	44	narrative	F
590	7	instruction	1	46	narrative	F
597	8	clip	1	46	narrative	F
610	11	instruction	1	64	narrative	R
621	8	clip	1	64	narrative	R
634	7	instruction	0	41	narrative	F
641	8	clip	0	41	narrative	F
654	9	instruction	1	55	narrative	F
663	8	clip	1	55	narrative	F
676	11	instruction	1	157	control	control
687	8	clip	1	157	control	control
700	9	instruction	1	56	narrative	R
709	8	clip	1	56	narrative	R
722	7	instruction	0	42	narrative	F
729	8	clip	0	42	narrative	F
742	11	instruction	1	69	narrative	F
753	8	clip	1	69	narrative	F
766	7	instruction	1	36	narrative	F
773	8	clip	1	36	narrative	F
786	7	instruction	0	54	narrative	F
793	8	clip	0	54	narrative	F
806	9	instruction	1	60	narrative	F
815	8	clip	1	60	narrative	F
828	11	instruction	0	70	narrative	F
839	8	clip	0	70	narrative	F
852	7	instruction	0	52	narrative	F
859	8	clip	0	52	narrative	F
