onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	1	156	control	control
23	8	clip	1	156	control	control
36	11	instruction	0	64	narrative	F
47	8	clip	0	64	narrative	F
60	11	instruction	0	63	narrative	F
71	8	clip	0	63	narrative	F
84	7	instruction	0	46	narrative	F
91	8	clip	0	46	narrative	F
104	9	instruction	1	66	narrative	F
113	8	clip	1	66	narrative	F
126	9	instruction	0	56	narrative	F
135	8	clip	0	56	narrative	F
148	9	instruction	0	55	narrative	F
157	8	clip	0	55	narrative	F
170	7	instruction	0	38	narrative	F
177	8	clip	0	38	narrative	F
190	7	instruction	0	44	narrative	F
197	8	clip	0	44	narrative	F
210	7	instruction	1	42	narrative	F
217	8	clip	1	42	narrative	F
230	11	instruction	1	70	narrative	F
241	8	clip	1	70	narrative	F
254	7	instruction	1	50	narrative	F
261	8	clip	1	50	narrative	F
274	9	instruction	0	57	narrative	R
283	8	clip	0	57	narrative	R
296	7	instruction	0	49	narrative	R
303	8	clip	0	49	narrative	R
316	7	instruction	1	41	narrative	F
323	8	clip	1	41	narrative	F
336	7	instruction	0	68	narrative	F
343	8	clip	0	68	narrative	F
356	7	instruction	1	53	narrative	F
363	8	clip	1	53	narrative	F
376	9	instruction	0	60	narrative	F
385	8	clip	0	60	narrative	F
398	11	instruction	1	158	control	control
409	8	clip	1	158	control	control
422	11	instruction	1	157	control	control
433	8	clip	1	157	control	control
446	7	instruction	1	52	narrative	F
453	8	clip	1	52	narrative	F
466	11	instruction	0	69	narrative	F
477	8	clip	0	69	narrative	F
490	7	instruction	0	45	narrative	F
497	8	clip	0	45	narrative	F
510	9	instruction	1	65	narrative	X
519	8	clip	1	65	narrative	X
532	11	instruction	1	48	narrative	R
543	8	clip	1	48	narrative	R
556	9	instruction	1	62	narrative	R
565	8	clip	1	62	narrative	R
578	7	instruction	0	36	narrative	F
585	8	clip	0	36	narrative	F
598	7	instruction	1	54	narrative	F
605	8	clip	1	54	narrative	F
618	7	instruction	1	59	narrative	X
625	8	clip	1	59	narrative	X
638	7	instruction	1	37	narrative	F
645	8	clip	1	37	narrative	F
658	7	instruction	1	51	narrative	F
665	8	clip	1	51	narrative	F
678	7	instruction	0	47	narrative	F
685	8	clip	0	47	narrative	F
698	7	instruction	0	39	narrative	F
705	8	clip	0	39	narrative	F
718	9	instruction	1	67	narrative	F
727	8	clip	1	67	narrative	F
740	11	instruction	0	159	control	control
751	8	clip	0	159	control	control
764	7	instruction	0	40	narrative	F
771	8	clip	0	40	narrative	F
784	9	instruction	1	61	narrative	R
793	8	clip	1	61	narrative	R
806	7	instruction	1	43	narrative	R
813	8	clip	1	43	narrative	R
826	11	instruction	0	160	control	control
837	8	clip	0	160	control	control
850	9	instruction	0	58	narrative	F
859	8	clip	0	58	narrative	F
