onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	1	2	narrative	F
19	8	clip	1	2	narrative	F
32	7	instruction	1	12	narrative	R
39	8	clip	1	12	narrative	R
52	11	instruction	0	21	narrative	F
63	8	clip	0	21	narrative	F
76	7	instruction	0	26	narrative	R
83	8	clip	0	26	narrative	R
96	7	instruction	0	16	narrative	F
103	8	clip	0	16	narrative	F
116	11	instruction	1	142	control	control
127	8	clip	1	142	control	control
140	9	instruction	1	27	narrative	F
149	8	clip	1	27	narrative	F
162	9	instruction	1	6	narrative	F
171	8	clip	1	6	narrative	F
184	9	instruction	0	23	narrative	F
193	8	clip	0	23	narrative	F
206	7	instruction	1	30	narrative	R
213	8	clip	1	30	narrative	R
226	11	instruction	1	143	control	control
237	8	clip	1	143	control	control
250	11	instruction	0	145	control	control
261	8	clip	0	145	control	control
274	11	instruction	1	4	narrative	F
285	8	clip	1	4	narrative	F
298	7	instruction	1	31	narrative	F
305	8	clip	1	31	narrative	F
318	11	instruction	0	10	narrative	R
329	8	clip	0	10	narrative	R
342	11	instruction	1	29	narrative	R
353	8	clip	1	29	narrative	R
366	7	instruction	0	14	narrative	F
373	8	clip	0	14	narrative	F
386	11	instruction	1	141	control	control
397	8	clip	1	141	control	control
410	7	instruction	1	8	narrative	F
417	8	clip	1	8	narrative	F
430	7	instruction	1	9	narrative	F
437	8	clip	1	9	narrative	F
450	7	instruction	0	34	narrative	F
457	8	clip	0	34	narrative	F
470	9	instruction	1	5	narrative	F
479	8	clip	1	5	narrative	F
492	7	instruction	0	25	narrative	F
499	8	clip	0	25	narrative	F
512	7	instruction	1	35	narrative	F
519	8	clip	1	35	narrative	F
532	9	instruction	1	7	narrative	F
541	8	clip	1	7	narrative	F
554	9	instruction	0	22	narrative	R
563	8	clip	0	22	narrative	R
576	7	instruction	0	13	narrative	F
583	8	clip	0	13	narrative	F
596	7	instruction	1	3	narrative	R
603	8	clip	1	3	narrative	R
616	7	instruction	1	11	narrative	F
623	8	clip	1	11	narrative	F
636	7	instruction	0	1	narrative	R
643	8	clip	0	1	narrative	R
656	7	instruction	0	20	narrative	F
663	8	clip	0	20	narrative	F
676	9	instruction	0	19	narrative	F
685	8	clip	0	19	narrative	F
698	7	instruction	1	18	narrative	F
705	8	clip	1	18	narrative	F
718	11	instruction	0	15	narrative	F
729	8	clip	0	15	narrative	F
742	9	instruction	0	24	narrative	F
751	8	clip	0	24	narrative	F
764	11	instruction	0	144	control	control
775	8	clip	0	144	control	control
788	7	instruction	0	17	narrative	R
795	8	clip	0	17	narrative	R
808	9	instruction	0	32	narrative	F
817	8	clip	0	32	narrative	F
830	9	instruction	1	28	narrative	F
839	8	clip	1	28	narrative	F
852	7	instruction	0	33	narrative	R
859	8	clip	0	33	narrative	R
