onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	9	instruction	0	84	narrative	F
21	8	clip	0	84	narrative	F
34	11	instruction	0	103	narrative	R
45	8	clip	0	103	narrative	R
58	9	instruction	0	74	narrative	X
67	8	clip	0	74	narrative	X
80	9	instruction	1	97	narrative	R
89	8	clip	1	97	narrative	R
102	7	instruction	1	92	narrative	R
109	8	clip	1	92	narrative	R
122	9	instruction	0	85	narrative	F
131	8	clip	0	85	narrative	F
144	7	instruction	0	76	narrative	R
151	8	clip	0	76	narrative	R
164	11	instruction	0	73	narrative	F
175	8	clip	0	73	narrative	F
188	7	instruction	1	99	narrative	F
195	8	clip	1	99	narrative	F
208	7	instruction	1	91	narrative	R
215	8	clip	1	91	narrative	R
228	11	instruction	1	100	narrative	R
239	8	clip	1	100	narrative	R
252	9	instruction	0	80	narrative	F
261	8	clip	0	80	narrative	F
274	9	instruction	0	81	narrative	F
283	8	clip	0	81	narrative	F
296	7	instruction	1	104	narrative	R
303	8	clip	1	104	narrative	R
316	7	instruction	0	87	narrative	F
323	8	clip	0	87	narrative	F
336	7	instruction	1	89	narrative	F
343	8	clip	1	89	narrative	F
356	7	instruction	0	77	narrative	F
363	8	clip	0	77	narrative	F
376	7	instruction	1	90	narrative	F
383	8	clip	1	90	narrative	F
396	7	instruction	1	75	narrative	F
403	8	clip	1	75	narrative	F
416	7	instruction	1	93	narrative	F
423	8	clip	1	93	narrative	F
436	7	instruction	0	71	narrative	F
443	8	clip	0	71	narrative	F
456	11	instruction	0	95	narrative	F
467	8	clip	0	95	narrative	F
480	7	instruction	0	102	narrative	F
487	8	clip	0	102	narrative	F
500	7	instruction	0	79	narrative	R
507	8	clip	0	79	narrative	R
520	9	instruction	1	72	narrative	F
529	8	clip	1	72	narrative	F
542	7	instruction	1	94	narrative	X
549	8	clip	1	94	narrative	X
562	7	instruction	0	88	narrative	F
569	8	clip	0	88	narrative	F
582	7	instruction	0	86	narrative	F
589	8	clip	0	86	narrative	F
602	11	instruction	1	157	control	control
613	8	clip	1	157	control	control
626	9	instruction	1	96	narrative	X
635	8	clip	1	96	narrative	X
648	11	instruction	1	156	control	control
659	8	clip	1	156	control	control
672	11	instruction	1	101	narrative	F
683	8	clip	1	101	narrative	F
696	9	instruction	1	83	narrative	R
705	8	clip	1	83	narrative	R
718	7	instruction	0	78	narrative	R
725	8	clip	0	78	narrative	R
738	11	instruction	1	158	control	control
749	8	clip	1	158	control	control
762	11	instruction	0	159	control	control
773	8	clip	0	159	control	control
786	9	instruction	1	82	narrative	F
795	8	clip	1	82	narrative	F
808	11	instruction	0	160	control	control
819	8	clip	0	160	control	control
832	7	instruction	0	98	narrative	F
839	8	clip	0	98	narrative	F
852	7	instruction	1	105	narrative	R
859	8	clip	1	105	narrative	R
