onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	9	instruction	1	24	narrative	R
21	8	clip	1	24	narrative	R
34	9	instruction	0	26	narrative	R
43	8	clip	0	26	narrative	R
56	11	instruction	0	35	narrative	F
67	8	clip	0	35	narrative	F
80	7	instruction	0	20	narrative	R
87	8	clip	0	20	narrative	R
100	7	instruction	1	1	narrative	R
107	8	clip	1	1	narrative	R
120	9	instruction	1	25	narrative	F
129	8	clip	1	25	narrative	F
142	11	instruction	1	147	control	control
153	8	clip	1	147	control	control
166	11	instruction	0	34	narrative	F
177	8	clip	0	34	narrative	F
190	11	instruction	0	149	control	control
201	8	clip	0	149	control	control
214	7	instruction	0	15	narrative	R
221	8	clip	0	15	narrative	R
234	11	instruction	1	148	control	control
245	8	clip	1	148	control	control
258	9	instruction	1	22	narrative	R
267	8	clip	1	22	narrative	R
280	7	instruction	0	19	narrative	R
287	8	clip	0	19	narrative	R
300	7	instruction	0	13	narrative	F
307	8	clip	0	13	narrative	F
320	7	instruction	0	18	narrative	F
327	8	clip	0	18	narrative	F
340	11	instruction	1	31	narrative	F
351	8	clip	1	31	narrative	F
364	9	instruction	1	23	narrative	R
373	8	clip	1	23	narrative	R
386	7	instruction	1	7	narrative	F
393	8	clip	1	7	narrative	F
406	7	instruction	1	5	narrative	F
413	8	clip	1	5	narrative	F
426	7	instruction	1	2	narrative	R
433	8	clip	1	2	narrative	R
446	7	instruction	0	14	narrative	F
453	8	clip	0	14	narrative	F
466	9	instruction	0	27	narrative	F
475	8	clip	0	27	narrative	F
488	11	instruction	1	32	narrative	F
499	8	clip	1	32	narrative	F
512	7	instruction	1	9	narrative	F
519	8	clip	1	9	narrative	F
532	11	instruction	0	150	control	control
543	8	clip	0	150	control	control
556	7	instruction	0	17	narrative	R
563	8	clip	0	17	narrative	R
576	7	instruction	0	16	narrative	R
583	8	clip	0	16	narrative	R
596	9	instruction	0	29	narrative	R
605	8	clip	0	29	narrative	R
618	9	instruction	0	30	narrative	R
627	8	clip	0	30	narrative	R
640	9	instruction	0	28	narrative	R
649	8	clip	0	28	narrative	R
662	9	instruction	1	21	narrative	R
671	8	clip	1	21	narrative	R
684	11	instruction	1	146	control	control
695	8	clip	1	146	control	control
708	7	instruction	1	6	narrative	R
715	8	clip	1	6	narrative	R
728	7	instruction	1	8	narrative	F
735	8	clip	1	8	narrative	F
748	7	instruction	0	11	narrative	X
755	8	clip	0	11	narrative	X
768	7	instruction	1	3	narrative	R
775	8	clip	1	3	narrative	R
788	7	instruction	0	12	narrative	R
795	8	clip	0	12	narrative	R
808	11	instruction	0	33	narrative	R
819	8	clip	0	33	narrative	R
832	7	instruction	1	10	narrative	R
839	8	clip	1	10	narrative	R
852	7	instruction	1	4	narrative	F
859	8	clip	1	4	narrative	F
