onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	9	instruction	0	99	narrative	F
21	8	clip	0	99	narrative	F
34	7	instruction	0	90	narrative	F
41	8	clip	0	90	narrative	F
54	7	instruction	0	86	narrative	F
61	8	clip	0	86	narrative	F
74	7	instruction	0	87	narrative	R
81	8	clip	0	87	narrative	R
94	7	instruction	0	84	narrative	F
101	8	clip	0	84	narrative	F
114	9	instruction	0	97	narrative	R
123	8	clip	0	97	narrative	R
136	9	instruction	1	95	narrative	R
145	8	clip	1	95	narrative	R
158	9	instruction	1	91	narrative	R
167	8	clip	1	91	narrative	R
180	9	instruction	1	92	narrative	R
189	8	clip	1	92	narrative	R
202	9	instruction	0	96	narrative	R
211	8	clip	0	96	narrative	R
224	11	instruction	0	104	narrative	R
235	8	clip	0	104	narrative	R
248	9	instruction	1	93	narrative	R
257	8	clip	1	93	narrative	R
270	11	instruction	1	156	control	control
281	8	clip	1	156	control	control
294	7	instruction	1	78	narrative	R
301	8	clip	1	78	narrative	R
314	7	instruction	0	83	narrative	X
321	8	clip	0	83	narrative	X
334	7	instruction	1	71	narrative	F
341	8	clip	1	71	narrative	F
354	11	instruction	1	102	narrative	F
365	8	clip	1	102	narrative	F
378	11	instruction	0	103	narrative	R
389	8	clip	0	103	narrative	R
402	7	instruction	0	85	narrative	R
409	8	clip	0	85	narrative	R
422	9	instruction	0	100	narrative	F
431	8	clip	0	100	narrative	F
444	7	instruction	1	73	narrative	F
451	8	clip	1	73	narrative	F
464	11	instruction	1	101	narrative	R
475	8	clip	1	101	narrative	R
488	7	instruction	0	81	narrative	R
495	8	clip	0	81	narrative	R
508	7	instruction	0	82	narrative	R
515	8	clip	0	82	narrative	R
528	7	instruction	1	74	narrative	R
535	8	clip	1	74	narrative	R
548	7	instruction	1	76	narrative	R
555	8	clip	1	76	narrative	R
568	7	instruction	1	80	narrative	F
575	8	clip	1	80	narrative	F
588	11	instruction	0	159	control	control
599	8	clip	0	159	control	control
612	11	instruction	1	157	control	control
623	8	clip	1	157	control	control
636	7	instruction	1	77	narrative	F
643	8	clip	1	77	narrative	F
656	11	instruction	0	105	narrative	R
667	8	clip	0	105	narrative	R
680	7	instruction	1	75	narrative	F
687	8	clip	1	75	narrative	F
700	11	instruction	0	160	control	control
711	8	clip	0	160	control	control
724	7	instruction	1	79	narrative	R
731	8	clip	1	79	narrative	R
744	7	instruction	0	89	narrative	R
751	8	clip	0	89	narrative	R
764	7	instruction	0	88	narrative	R
771	8	clip	0	88	narrative	R
784	7	instruction	1	72	narrative	R
791	8	clip	1	72	narrative	R
804	9	instruction	1	94	narrative	R
813	8	clip	1	94	narrative	R
826	9	instruction	0	98	narrative	R
835	8	clip	0	98	narrative	R
848	11	instruction	1	158	control	control
859	8	clip	1	158	control	control
