onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	9	instruction	0	65	narrative	R
21	8	clip	0	65	narrative	R
34	7	instruction	1	37	narrative	R
41	8	clip	1	37	narrative	R
54	7	instruction	0	50	narrative	R
61	8	clip	0	50	narrative	R
74	7	instruction	0	55	narrative	F
81	8	clip	0	55	narrative	F
94	7	instruction	0	53	narrative	R
101	8	clip	0	53	narrative	R
114	7	instruction	0	51	narrative	F
121	8	clip	0	51	narrative	F
134	7	instruction	1	41	narrative	X
141	8	clip	1	41	narrative	X
154	9	instruction	0	63	narrative	F
163	8	clip	0	63	narrative	F
176	7	instruction	0	49	narrative	R
183	8	clip	0	49	narrative	R
196	7	instruction	0	46	narrative	R
203	8	clip	0	46	narrative	R
216	11	instruction	0	69	narrative	R
227	8	clip	0	69	narrative	R
240	9	instruction	0	64	narrative	R
249	8	clip	0	64	narrative	R
262	11	instruction	1	151	control	control
273	8	clip	1	151	control	control
286	9	instruction	1	56	narrative	R
295	8	clip	1	56	narrative	R
308	11	instruction	1	152	control	control
319	8	clip	1	152	control	control
332	7	instruction	0	47	narrative	F
339	8	clip	0	47	narrative	F
352	7	instruction	1	39	narrative	R
359	8	clip	1	39	narrative	R
372	9	instruction	1	57	narrative	R
381	8	clip	1	57	narrative	R
394	7	instruction	1	43	narrative	R
401	8	clip	1	43	narrative	R
414	7	instruction	1	36	narrative	R
421	8	clip	1	36	narrative	R
434	11	instruction	0	155	control	control
445	8	clip	0	155	control	control
458	11	instruction	0	154	control	control
469	8	clip	0	154	control	control
482	9	instruction	1	60	narrative	R
491	8	clip	1	60	narrative	R
504	7	instruction	1	38	narrative	R
511	8	clip	1	38	narrative	R
524	9	instruction	0	62	narrative	R
533	8	clip	0	62	narrative	R
546	7	instruction	1	44	narrative	F
553	8	clip	1	44	narrative	F
566	7	instruction	0	52	narrative	R
573	8	clip	0	52	narrative	R
586	11	instruction	1	66	narrative	R
597	8	clip	1	66	narrative	R
610	7	instruction	1	40	narrative	R
617	8	clip	1	40	narrative	R
630	11	instruction	0	70	narrative	F
641	8	clip	0	70	narrative	F
654	11	instruction	1	67	narrative	R
665	8	clip	1	67	narrative	R
678	7	instruction	0	54	narrative	F
685	8	clip	0	54	narrative	F
698	9	instruction	1	58	narrative	F
707	8	clip	1	58	narrative	F
720	7	instruction	0	48	narrative	R
727	8	clip	0	48	narrative	R
740	7	instruction	1	42	narrative	X
747	8	clip	1	42	narrative	X
760	11	instruction	1	68	narrative	F
771	8	clip	1	68	narrative	F
784	11	instruction	0	153	control	control
795	8	clip	0	153	control	control
808	9	instruction	1	59	narrative	R
817	8	clip	1	59	narrative	R
830	7	instruction	1	45	narrative	R
837	8	clip	1	45	narrative	R
850	9	instruction	0	61	narrative	R
859	8	clip	0	61	narrative	R
