onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	0	45	narrative	R
19	8	clip	0	45	narrative	R
32	7	instruction	0	49	narrative	R
39	8	clip	0	49	narrative	R
52	9	instruction	1	61	narrative	R
61	8	clip	1	61	narrative	R
74	11	instruction	1	151	control	control
85	8	clip	1	151	control	control
98	9	instruction	1	66	narrative	F
107	8	clip	1	66	narrative	F
120	11	instruction	1	70	narrative	F
131	8	clip	1	70	narrative	F
144	7	instruction	1	53	narrative	F
151	8	clip	1	53	narrative	F
164	7	instruction	0	44	narrative	F
171	8	clip	0	44	narrative	F
184	9	instruction	0	55	narrative	R
193	8	clip	0	55	narrative	R
206	11	instruction	0	155	control	control
217	8	clip	0	155	control	control
230	7	instruction	1	54	narrative	R
237	8	clip	1	54	narrative	R
250	7	instruction	1	51	narrative	F
257	8	clip	1	51	narrative	F
270	11	instruction	0	63	narrative	F
281	8	clip	0	63	narrative	F
294	7	instruction	0	68	narrative	F
301	8	clip	0	68	narrative	F
314	9	instruction	0	58	narrative	R
323	8	clip	0	58	narrative	R
336	9	instruction	0	60	narrative	R
345	8	clip	0	60	narrative	R
358	7	instruction	0	39	narrative	R
365	8	clip	0	39	narrative	R
378	7	instruction	1	43	narrative	R
385	8	clip	1	43	narrative	R
398	7	instruction	0	40	narrative	F
405	8	clip	0	40	narrative	F
418	7	instruction	1	50	narrative	R
425	8	clip	1	50	narrative	R
438	9	instruction	1	62	narrative	R
447	8	clip	1	62	narrative	R
460	7	instruction	1	37	narrative	R
467	8	clip	1	37	narrative	R
480	9	instruction	1	67	narrative	R
489	8	clip	1	67	narrative	R
502	7	instruction	0	46	narrative	R
509	8	clip	0	46	narrative	R
522	9	instruction	1	65	narrative	R
531	8	clip	1	65	narrative	R
544	11	instruction	1	48	narrative	R
555	8	clip	1	48	narrative	R
568	7	instruction	0	47	narrative	F
575	8	clip	0	47	narrative	F
588	7	instruction	0	38	narrative	F
595	8	clip	0	38	narrative	F
608	7	instruction	0	36	narrative	F
615	8	clip	0	36	narrative	F
628	11	instruction	0	154	control	control
639	8	clip	0	154	control	control
652	7	instruction	1	59	narrative	R
659	8	clip	1	59	narrative	R
672	7	instruction	1	52	narrative	F
679	8	clip	1	52	narrative	F
692	7	instruction	1	41	narrative	X
699	8	clip	1	41	narrative	X
712	9	instruction	0	57	narrative	F
721	8	clip	0	57	narrative	F
734	11	instruction	1	152	control	control
745	8	clip	1	152	control	control
758	11	instruction	1	153	control	control
769	8	clip	1	153	control	control
782	11	instruction	0	64	narrative	F
793	8	clip	0	64	narrative	F
806	7	instruction	1	42	narrative	R
813	8	clip	1	42	narrative	R
826	11	instruction	0	69	narrative	F
837	8	clip	0	69	narrative	F
850	9	instruction	0	56	narrative	F
859	8	clip	0	56	narrative	F
