onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	1	136	narrative	F
19	8	clip	1	136	narrative	F
32	7	instruction	1	112	narrative	F
39	8	clip	1	112	narrative	F
52	9	instruction	0	137	narrative	F
61	8	clip	0	137	narrative	F
74	11	instruction	0	144	control	control
85	8	clip	0	144	control	control
98	7	instruction	1	110	narrative	F
105	8	clip	1	110	narrative	F
118	7	instruction	0	125	narrative	R
125	8	clip	0	125	narrative	R
138	7	instruction	0	122	narrative	F
145	8	clip	0	122	narrative	F
158	9	instruction	0	113	narrative	R
167	8	clip	0	113	narrative	R
180	9	instruction	1	117	narrative	F
189	8	clip	1	117	narrative	F
202	11	instruction	0	131	narrative	R
213	8	clip	0	131	narrative	R
226	9	instruction	0	107	narrative	F
235	8	clip	0	107	narrative	F
248	7	instruction	0	114	narrative	F
255	8	clip	0	114	narrative	F
268	7	instruction	0	115	narrative	F
275	8	clip	0	115	narrative	F
288	9	instruction	1	119	narrative	F
297	8	clip	1	119	narrative	F
310	9	instruction	0	120	narrative	F
319	8	clip	0	120	narrative	F
332	11	instruction	0	132	narrative	X
343	8	clip	0	132	narrative	X
356	11	instruction	1	127	narrative	X
367	8	clip	1	127	narrative	X
380	9	instruction	1	116	narrative	F
389	8	clip	1	116	narrative	F
402	7	instruction	1	140	narrative	R
409	8	clip	1	140	narrative	R
422	7	instruction	0	135	narrative	F
429	8	clip	0	135	narrative	F
442	7	instruction	1	123	narrative	F
449	8	clip	1	123	narrative	F
462	9	instruction	1	111	narrative	F
471	8	clip	1	111	narrative	F
484	7	instruction	0	121	narrative	F
491	8	clip	0	121	narrative	F
504	9	instruction	1	118	narrative	F
513	8	clip	1	118	narrative	F
526	7	instruction	0	126	narrative	F
533	8	clip	0	126	narrative	F
546	11	instruction	1	143	control	control
557	8	clip	1	143	control	control
570	7	instruction	1	139	narrative	F
577	8	clip	1	139	narrative	F
590	7	instruction	1	129	narrative	F
597	8	clip	1	129	narrative	F
610	7	instruction	1	138	narrative	F
617	8	clip	1	138	narrative	F
630	11	instruction	1	124	narrative	F
641	8	clip	1	124	narrative	F
654	7	instruction	0	130	narrative	X
661	8	clip	0	130	narrative	X
674	7	instruction	1	134	narrative	R
681	8	clip	1	134	narrative	R
694	9	instruction	0	108	narrative	F
703	8	clip	0	108	narrative	F
716	11	instruction	1	141	control	control
727	8	clip	1	141	control	control
740	11	instruction	0	145	control	control
751	8	clip	0	145	control	control
764	11	instruction	0	133	narrative	F
775	8	clip	0	133	narrative	F
788	7	instruction	0	106	narrative	F
795	8	clip	0	106	narrative	F
808	11	instruction	1	142	control	control
819	8	clip	1	142	control	control
832	7	instruction	0	128	narrative	F
839	8	clip	0	128	narrative	F
852	7	instruction	1	109	narrative	F
859	8	clip	1	109	narrative	F
