onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	0	29	narrative	F
23	8	clip	0	29	narrative	F
36	11	instruction	0	159	control	control
47	8	clip	0	159	control	control
60	7	instruction	1	13	narrative	F
67	8	clip	1	13	narrative	F
80	7	instruction	0	12	narrative	F
87	8	clip	0	12	narrative	F
100	9	instruction	1	22	narrative	F
109	8	clip	1	22	narrative	F
122	9	instruction	0	28	narrative	F
131	8	clip	0	28	narrative	F
144	9	instruction	0	5	narrative	F
153	8	clip	0	5	narrative	F
166	7	instruction	0	9	narrative	F
173	8	clip	0	9	narrative	F
186	9	instruction	0	6	narrative	R
195	8	clip	0	6	narrative	R
208	7	instruction	0	30	narrative	R
215	8	clip	0	30	narrative	R
228	7	instruction	0	11	narrative	F
235	8	clip	0	11	narrative	F
248	7	instruction	0	18	narrative	R
255	8	clip	0	18	narrative	R
268	7	instruction	1	25	narrative	R
275	8	clip	1	25	narrative	R
288	7	instruction	1	16	narrative	R
295	8	clip	1	16	narrative	R
308	11	instruction	1	156	control	control
319	8	clip	1	156	control	control
332	7	instruction	1	1	narrative	F
339	8	clip	1	1	narrative	F
352	9	instruction	0	27	narrative	F
361	8	clip	0	27	narrative	F
374	7	instruction	1	26	narrative	R
381	8	clip	1	26	narrative	R
394	7	instruction	0	31	narrative	R
401	8	clip	0	31	narrative	R
414	11	instruction	1	21	narrative	R
425	8	clip	1	21	narrative	R
438	11	instruction	0	4	narrative	F
449	8	clip	0	4	narrative	F
462	11	instruction	1	157	control	control
473	8	clip	1	157	control	control
486	7	instruction	1	34	narrative	F
493	8	clip	1	34	narrative	F
506	7	instruction	0	8	narrative	R
513	8	clip	0	8	narrative	R
526	7	instruction	0	35	narrative	F
533	8	clip	0	35	narrative	F
546	7	instruction	0	3	narrative	F
553	8	clip	0	3	narrative	F
566	9	instruction	1	19	narrative	F
575	8	clip	1	19	narrative	F
588	7	instruction	1	33	narrative	R
595	8	clip	1	33	narrative	R
608	11	instruction	1	10	narrative	F
619	8	clip	1	10	narrative	F
632	9	instruction	1	32	narrative	F
641	8	clip	1	32	narrative	F
654	9	instruction	1	24	narrative	R
663	8	clip	1	24	narrative	R
676	11	instruction	1	15	narrative	F
687	8	clip	1	15	narrative	F
700	7	instruction	1	14	narrative	X
707	8	clip	1	14	narrative	X
720	11	instruction	0	160	control	control
731	8	clip	0	160	control	control
744	9	instruction	1	23	narrative	R
753	8	clip	1	23	narrative	R
766	7	instruction	0	2	narrative	R
773	8	clip	0	2	narrative	R
786	11	instruction	0	158	control	control
797	8	clip	0	158	control	control
810	9	instruction	0	7	narrative	F
819	8	clip	0	7	narrative	F
832	7	instruction	1	17	narrative	F
839	8	clip	1	17	narrative	F
852	7	instruction	1	20	narrative	X
859	8	clip	1	20	narrative	X
