onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	1	158	control	control
23	8	clip	1	158	control	control
36	9	instruction	1	72	narrative	F
45	8	clip	1	72	narrative	F
58	9	instruction	1	96	narrative	R
67	8	clip	1	96	narrative	R
80	11	instruction	1	101	narrative	R
91	8	clip	1	101	narrative	R
104	7	instruction	0	87	narrative	R
111	8	clip	0	87	narrative	R
124	9	instruction	1	83	narrative	F
133	8	clip	1	83	narrative	F
146	7	instruction	0	71	narrative	F
153	8	clip	0	71	narrative	F
166	7	instruction	1	93	narrative	R
173	8	clip	1	93	narrative	R
186	9	instruction	1	82	narrative	R
195	8	clip	1	82	narrative	R
208	11	instruction	0	160	control	control
219	8	clip	0	160	control	control
232	9	instruction	0	81	narrative	X
241	8	clip	0	81	narrative	X
254	7	instruction	0	76	narrative	R
261	8	clip	0	76	narrative	R
274	9	instruction	0	80	narrative	F
283	8	clip	0	80	narrative	F
296	7	instruction	1	91	narrative	F
303	8	clip	1	91	narrative	F
316	7	instruction	1	94	narrative	R
323	8	clip	1	94	narrative	R
336	11	instruction	1	156	control	control
347	8	clip	1	156	control	control
360	7	instruction	0	88	narrative	F
367	8	clip	0	88	narrative	F
380	7	instruction	1	89	narrative	F
387	8	clip	1	89	narrative	F
400	11	instruction	1	100	narrative	R
411	8	clip	1	100	narrative	R
424	11	instruction	0	95	narrative	F
435	8	clip	0	95	narrative	F
448	7	instruction	0	98	narrative	R
455	8	clip	0	98	narrative	R
468	11	instruction	1	157	control	control
479	8	clip	1	157	control	control
492	7	instruction	1	92	narrative	R
499	8	clip	1	92	narrative	R
512	7	instruction	0	79	narrative	R
519	8	clip	0	79	narrative	R
532	7	instruction	0	102	narrative	R
539	8	clip	0	102	narrative	R
552	7	instruction	0	77	narrative	X
559	8	clip	0	77	narrative	X
572	9	instruction	1	97	narrative	R
581	8	clip	1	97	narrative	R
594	11	instruction	0	103	narrative	R
605	8	clip	0	103	narrative	R
618	7	instruction	0	78	narrative	X
625	8	clip	0	78	narrative	X
638	11	instruction	0	73	narrative	F
649	8	clip	0	73	narrative	F
662	11	instruction	0	159	control	control
673	8	clip	0	159	control	control
686	9	instruction	0	84	narrative	R
695	8	clip	0	84	narrative	R
708	7	instruction	1	104	narrative	R
715	8	clip	1	104	narrative	R
728	9	instruction	0	85	narrative	F
737	8	clip	0	85	narrative	F
750	7	instruction	1	99	narrative	F
757	8	clip	1	99	narrative	F
770	9	instruction	0	74	narrative	F
779	8	clip	0	74	narrative	F
792	7	instruction	1	75	narrative	F
799	8	clip	1	75	narrative	F
812	7	instruction	1	90	narrative	F
819	8	clip	1	90	narrative	F
832	7	instruction	0	86	narrative	R
839	8	clip	0	86	narrative	R
852	7	instruction	1	105	narrative	F
859	8	clip	1	105	narrative	F
