onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	1	63	narrative	R
23	8	clip	1	63	narrative	R
36	7	instruction	1	46	narrative	R
43	8	clip	1	46	narrative	R
56	7	instruction	1	36	narrative	R
63	8	clip	1	36	narrative	R
76	7	instruction	1	44	narrative	F
83	8	clip	1	44	narrative	F
96	7	instruction	0	53	narrative	R
103	8	clip	0	53	narrative	R
116	7	instruction	0	37	narrative	X
123	8	clip	0	37	narrative	X
136	11	instruction	0	145	control	control
147	8	clip	0	145	control	control
160	9	instruction	1	60	narrative	R
169	8	clip	1	60	narrative	R
182	11	instruction	1	141	control	control
193	8	clip	1	141	control	control
206	7	instruction	1	38	narrative	R
213	8	clip	1	38	narrative	R
226	7	instruction	1	68	narrative	X
233	8	clip	1	68	narrative	X
246	7	instruction	0	42	narrative	R
253	8	clip	0	42	narrative	R
266	7	instruction	0	51	narrative	F
273	8	clip	0	51	narrative	F
286	9	instruction	0	66	narrative	R
295	8	clip	0	66	narrative	R
308	9	instruction	1	57	narrative	F
317	8	clip	1	57	narrative	F
330	7	instruction	0	59	narrative	R
337	8	clip	0	59	narrative	R
350	7	instruction	0	50	narrative	R
357	8	clip	0	50	narrative	R
370	11	instruction	1	69	narrative	R
381	8	clip	1	69	narrative	R
394	7	instruction	1	40	narrative	R
401	8	clip	1	40	narrative	R
414	11	instruction	1	142	control	control
425	8	clip	1	142	control	control
438	9	instruction	0	62	narrative	R
447	8	clip	0	62	narrative	R
460	7	instruction	1	45	narrative	R
467	8	clip	1	45	narrative	R
480	7	instruction	0	54	narrative	F
487	8	clip	0	54	narrative	F
500	11	instruction	0	144	control	control
511	8	clip	0	144	control	control
524	7	instruction	1	49	narrative	R
531	8	clip	1	49	narrative	R
544	7	instruction	0	52	narrative	F
551	8	clip	0	52	narrative	F
564	11	instruction	1	64	narrative	R
575	8	clip	1	64	narrative	R
588	9	instruction	1	58	narrative	R
597	8	clip	1	58	narrative	R
610	11	instruction	0	143	control	control
621	8	clip	0	143	control	control
634	7	instruction	0	41	narrative	X
641	8	clip	0	41	narrative	X
654	9	instruction	0	67	narrative	R
663	8	clip	0	67	narrative	R
676	7	instruction	1	39	narrative	F
683	8	clip	1	39	narrative	F
696	11	instruction	0	70	narrative	F
707	8	clip	0	70	narrative	F
720	9	instruction	0	61	narrative	R
729	8	clip	0	61	narrative	R
742	9	instruction	0	65	narrative	F
751	8	clip	0	65	narrative	F
764	7	instruction	0	43	narrative	R
771	8	clip	0	43	narrative	R
784	9	instruction	1	56	narrative	F
793	8	clip	1	56	narrative	F
806	9	instruction	1	55	narrative	F
815	8	clip	1	55	narrative	F
828	11	instruction	0	48	narrative	X
839	8	clip	0	48	narrative	X
852	7	instruction	1	47	narrative	F
859	8	clip	1	47	narrative	F
