onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	0	129	narrative	F
19	8	clip	0	129	narrative	F
32	7	instruction	0	140	narrative	R
39	8	clip	0	140	narrative	R
52	9	instruction	0	119	narrative	R
61	8	clip	0	119	narrative	R
74	7	instruction	1	106	narrative	R
81	8	clip	1	106	narrative	R
94	11	instruction	1	132	narrative	F
105	8	clip	1	132	narrative	F
118	11	instruction	1	133	narrative	F
129	8	clip	1	133	narrative	F
142	11	instruction	1	147	control	control
153	8	clip	1	147	control	control
166	7	instruction	0	138	narrative	F
173	8	clip	0	138	narrative	F
186	7	instruction	0	134	narrative	R
193	8	clip	0	134	narrative	R
206	7	instruction	1	121	narrative	F
213	8	clip	1	121	narrative	F
226	7	instruction	1	126	narrative	R
233	8	clip	1	126	narrative	R
246	11	instruction	1	131	narrative	R
257	8	clip	1	131	narrative	R
270	7	instruction	0	109	narrative	R
277	8	clip	0	109	narrative	R
290	9	instruction	0	116	narrative	F
299	8	clip	0	116	narrative	F
312	7	instruction	0	139	narrative	R
319	8	clip	0	139	narrative	R
332	11	instruction	0	124	narrative	F
343	8	clip	0	124	narrative	F
356	9	instruction	0	118	narrative	R
365	8	clip	0	118	narrative	R
378	11	instruction	0	148	control	control
389	8	clip	0	148	control	control
402	7	instruction	1	114	narrative	R
409	8	clip	1	114	narrative	R
422	9	instruction	1	137	narrative	R
431	8	clip	1	137	narrative	R
444	7	instruction	1	135	narrative	R
451	8	clip	1	135	narrative	R
464	9	instruction	0	117	narrative	R
473	8	clip	0	117	narrative	R
486	11	instruction	0	150	control	control
497	8	clip	0	150	control	control
510	7	instruction	1	122	narrative	F
517	8	clip	1	122	narrative	F
530	7	instruction	0	136	narrative	F
537	8	clip	0	136	narrative	F
550	9	instruction	1	107	narrative	R
559	8	clip	1	107	narrative	R
572	9	instruction	1	113	narrative	R
581	8	clip	1	113	narrative	R
594	7	instruction	1	128	narrative	R
601	8	clip	1	128	narrative	R
614	7	instruction	1	125	narrative	R
621	8	clip	1	125	narrative	R
634	11	instruction	1	146	control	control
645	8	clip	1	146	control	control
658	7	instruction	1	130	narrative	X
665	8	clip	1	130	narrative	X
678	7	instruction	0	123	narrative	F
685	8	clip	0	123	narrative	F
698	7	instruction	0	110	narrative	R
705	8	clip	0	110	narrative	R
718	11	instruction	0	127	narrative	R
729	8	clip	0	127	narrative	R
742	9	instruction	0	111	narrative	X
751	8	clip	0	111	narrative	X
764	9	instruction	1	120	narrative	R
773	8	clip	1	120	narrative	R
786	9	instruction	1	108	narrative	F
795	8	clip	1	108	narrative	F
808	7	instruction	1	115	narrative	X
815	8	clip	1	115	narrative	X
828	11	instruction	0	149	control	control
839	8	clip	0	149	control	control
852	7	instruction	0	112	narrative	R
859	8	clip	0	112	narrative	R
