onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	9	instruction	0	93	narrative	F
21	8	clip	0	93	narrative	F
34	11	instruction	0	155	control	control
45	8	clip	0	155	control	control
58	7	instruction	0	79	narrative	R
65	8	clip	0	79	narrative	R
78	9	instruction	0	91	narrative	F
87	8	clip	0	91	narrative	F
100	11	instruction	1	152	control	control
111	8	clip	1	152	control	control
124	7	instruction	0	78	narrative	F
131	8	clip	0	78	narrative	F
144	9	instruction	1	99	narrative	X
153	8	clip	1	99	narrative	X
166	7	instruction	1	81	narrative	F
173	8	clip	1	81	narrative	F
186	11	instruction	1	151	control	control
197	8	clip	1	151	control	control
210	7	instruction	1	89	narrative	F
217	8	clip	1	89	narrative	F
230	9	instruction	0	94	narrative	F
239	8	clip	0	94	narrative	F
252	11	instruction	0	102	narrative	F
263	8	clip	0	102	narrative	F
276	7	instruction	1	85	narrative	F
283	8	clip	1	85	narrative	F
296	11	instruction	1	103	narrative	R
307	8	clip	1	103	narrative	R
320	9	instruction	0	95	narrative	F
329	8	clip	0	95	narrative	F
342	9	instruction	1	100	narrative	F
351	8	clip	1	100	narrative	F
364	9	instruction	1	97	narrative	R
373	8	clip	1	97	narrative	R
386	7	instruction	0	76	narrative	F
393	8	clip	0	76	narrative	F
406	7	instruction	0	71	narrative	F
413	8	clip	0	71	narrative	F
426	7	instruction	0	80	narrative	F
433	8	clip	0	80	narrative	F
446	11	instruction	0	154	control	control
457	8	clip	0	154	control	control
470	7	instruction	1	87	narrative	F
477	8	clip	1	87	narrative	F
490	11	instruction	1	104	narrative	R
501	8	clip	1	104	narrative	R
514	7	instruction	1	90	narrative	F
521	8	clip	1	90	narrative	F
534	11	instruction	0	153	control	control
545	8	clip	0	153	control	control
558	7	instruction	1	84	narrative	F
565	8	clip	1	84	narrative	F
578	7	instruction	0	74	narrative	F
585	8	clip	0	74	narrative	F
598	7	instruction	0	75	narrative	F
605	8	clip	0	75	narrative	F
618	9	instruction	0	92	narrative	F
627	8	clip	0	92	narrative	F
640	7	instruction	1	82	narrative	R
647	8	clip	1	82	narrative	R
660	9	instruction	1	96	narrative	R
669	8	clip	1	96	narrative	R
682	11	instruction	1	105	narrative	R
693	8	clip	1	105	narrative	R
706	7	instruction	1	83	narrative	F
713	8	clip	1	83	narrative	F
726	11	instruction	0	101	narrative	F
737	8	clip	0	101	narrative	F
750	9	instruction	1	98	narrative	F
759	8	clip	1	98	narrative	F
772	7	instruction	0	77	narrative	F
779	8	clip	0	77	narrative	F
792	7	instruction	1	88	narrative	R
799	8	clip	1	88	narrative	R
812	7	instruction	1	86	narrative	F
819	8	clip	1	86	narrative	F
832	7	instruction	0	72	narrative	F
839	8	clip	0	72	narrative	F
852	7	instruction	0	73	narrative	F
859	8	clip	0	73	narrative	F
