onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	9	instruction	1	27	narrative	F
21	8	clip	1	27	narrative	F
34	9	instruction	1	30	narrative	F
43	8	clip	1	30	narrative	F
56	7	instruction	0	9	narrative	F
63	8	clip	0	9	narrative	F
76	7	instruction	1	13	narrative	F
83	8	clip	1	13	narrative	F
96	9	instruction	0	24	narrative	R
105	8	clip	0	24	narrative	R
118	9	instruction	1	29	narrative	F
127	8	clip	1	29	narrative	F
140	7	instruction	1	14	narrative	F
147	8	clip	1	14	narrative	F
160	11	instruction	1	35	narrative	F
171	8	clip	1	35	narrative	F
184	11	instruction	0	31	narrative	F
195	8	clip	0	31	narrative	F
208	7	instruction	1	11	narrative	R
215	8	clip	1	11	narrative	R
228	9	instruction	0	21	narrative	R
237	8	clip	0	21	narrative	R
250	7	instruction	1	18	narrative	F
257	8	clip	1	18	narrative	F
270	7	instruction	0	2	narrative	R
277	8	clip	0	2	narrative	R
290	7	instruction	1	17	narrative	F
297	8	clip	1	17	narrative	F
310	9	instruction	0	22	narrative	F
319	8	clip	0	22	narrative	F
332	11	instruction	1	142	control	control
343	8	clip	1	142	control	control
356	7	instruction	1	12	narrative	R
363	8	clip	1	12	narrative	R
376	9	instruction	0	23	narrative	F
385	8	clip	0	23	narrative	F
398	11	instruction	1	34	narrative	F
409	8	clip	1	34	narrative	F
422	9	instruction	0	25	narrative	R
431	8	clip	0	25	narrative	R
444	11	instruction	0	32	narrative	F
455	8	clip	0	32	narrative	F
468	7	instruction	1	19	narrative	F
475	8	clip	1	19	narrative	F
488	7	instruction	0	10	narrative	F
495	8	clip	0	10	narrative	F
508	7	instruction	0	8	narrative	F
515	8	clip	0	8	narrative	F
528	11	instruction	0	145	control	control
539	8	clip	0	145	control	control
552	7	instruction	0	1	narrative	F
559	8	clip	0	1	narrative	F
572	11	instruction	1	33	narrative	R
583	8	clip	1	33	narrative	R
596	9	instruction	1	26	narrative	R
605	8	clip	1	26	narrative	R
618	11	instruction	0	144	control	control
629	8	clip	0	144	control	control
642	11	instruction	1	141	control	control
653	8	clip	1	141	control	control
666	7	instruction	1	15	narrative	F
673	8	clip	1	15	narrative	F
686	7	instruction	0	7	narrative	F
693	8	clip	0	7	narrative	F
706	7	instruction	0	4	narrative	F
713	8	clip	0	4	narrative	F
726	9	instruction	1	28	narrative	F
735	8	clip	1	28	narrative	F
748	11	instruction	0	143	control	control
759	8	clip	0	143	control	control
772	7	instruction	1	16	narrative	F
779	8	clip	1	16	narrative	F
792	7	instruction	0	5	narrative	F
799	8	clip	0	5	narrative	F
812	7	instruction	0	6	narrative	R
819	8	clip	0	6	narrative	R
832	7	instruction	0	3	narrative	R
839	8	clip	0	3	narrative	R
852	7	instruction	1	20	narrative	F
859	8	clip	1	20	narrative	F
