onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	0	139	narrative	F
23	8	clip	0	139	narrative	F
36	7	instruction	1	113	narrative	R
43	8	clip	1	113	narrative	R
56	7	instruction	0	116	narrative	R
63	8	clip	0	116	narrative	R
76	11	instruction	1	136	narrative	F
87	8	clip	1	136	narrative	F
100	9	instruction	0	134	narrative	R
109	8	clip	0	134	narrative	R
122	7	instruction	0	125	narrative	R
129	8	clip	0	125	narrative	R
142	7	instruction	1	106	narrative	F
149	8	clip	1	106	narrative	F
162	11	instruction	1	142	control	control
173	8	clip	1	142	control	control
186	7	instruction	0	124	narrative	F
193	8	clip	0	124	narrative	F
206	9	instruction	1	127	narrative	X
215	8	clip	1	127	narrative	X
228	7	instruction	0	117	narrative	F
235	8	clip	0	117	narrative	F
248	7	instruction	1	112	narrative	F
255	8	clip	1	112	narrative	F
268	7	instruction	0	122	narrative	F
275	8	clip	0	122	narrative	F
288	7	instruction	1	115	narrative	X
295	8	clip	1	115	narrative	X
308	9	instruction	0	131	narrative	R
317	8	clip	0	131	narrative	R
330	7	instruction	0	123	narrative	F
337	8	clip	0	123	narrative	F
350	7	instruction	1	114	narrative	R
357	8	clip	1	114	narrative	R
370	9	instruction	0	135	narrative	R
379	8	clip	0	135	narrative	R
392	11	instruction	0	140	narrative	F
403	8	clip	0	140	narrative	F
416	9	instruction	1	130	narrative	R
425	8	clip	1	130	narrative	R
438	11	instruction	0	145	control	control
449	8	clip	0	145	control	control
462	9	instruction	1	126	narrative	R
471	8	clip	1	126	narrative	R
484	7	instruction	1	107	narrative	R
491	8	clip	1	107	narrative	R
504	11	instruction	1	141	control	control
515	8	clip	1	141	control	control
528	9	instruction	1	129	narrative	R
537	8	clip	1	129	narrative	R
550	7	instruction	0	119	narrative	F
557	8	clip	0	119	narrative	F
570	7	instruction	0	118	narrative	F
577	8	clip	0	118	narrative	F
590	7	instruction	1	111	narrative	F
597	8	clip	1	111	narrative	F
610	7	instruction	0	120	narrative	R
617	8	clip	0	120	narrative	R
630	9	instruction	0	133	narrative	F
639	8	clip	0	133	narrative	F
652	7	instruction	1	110	narrative	F
659	8	clip	1	110	narrative	F
672	7	instruction	1	108	narrative	F
679	8	clip	1	108	narrative	F
692	11	instruction	1	137	narrative	F
703	8	clip	1	137	narrative	F
716	7	instruction	1	109	narrative	F
723	8	clip	1	109	narrative	F
736	9	instruction	0	132	narrative	F
745	8	clip	0	132	narrative	F
758	11	instruction	0	143	control	control
769	8	clip	0	143	control	control
782	9	instruction	1	128	narrative	F
791	8	clip	1	128	narrative	F
804	11	instruction	0	144	control	control
815	8	clip	0	144	control	control
828	11	instruction	1	138	narrative	F
839	8	clip	1	138	narrative	F
852	7	instruction	0	121	narrative	F
859	8	clip	0	121	narrative	F
