onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	9	instruction	1	22	narrative	X
21	8	clip	1	22	narrative	X
34	11	instruction	1	15	narrative	F
45	8	clip	1	15	narrative	F
58	11	instruction	1	147	control	control
69	8	clip	1	147	control	control
82	7	instruction	0	3	narrative	R
89	8	clip	0	3	narrative	R
102	7	instruction	0	9	narrative	F
109	8	clip	0	9	narrative	F
122	11	instruction	1	10	narrative	R
133	8	clip	1	10	narrative	R
146	9	instruction	0	27	narrative	F
155	8	clip	0	27	narrative	F
168	7	instruction	0	12	narrative	R
175	8	clip	0	12	narrative	R
188	11	instruction	1	21	narrative	R
199	8	clip	1	21	narrative	R
212	7	instruction	0	18	narrative	F
219	8	clip	0	18	narrative	F
232	9	instruction	1	19	narrative	R
241	8	clip	1	19	narrative	R
254	9	instruction	1	32	narrative	R
263	8	clip	1	32	narrative	R
276	7	instruction	1	25	narrative	F
283	8	clip	1	25	narrative	F
296	7	instruction	0	31	narrative	F
303	8	clip	0	31	narrative	F
316	9	instruction	1	23	narrative	R
325	8	clip	1	23	narrative	R
338	7	instruction	1	13	narrative	F
345	8	clip	1	13	narrative	F
358	7	instruction	1	20	narrative	F
365	8	clip	1	20	narrative	F
378	11	instruction	0	149	control	control
389	8	clip	0	149	control	control
402	7	instruction	1	14	narrative	R
409	8	clip	1	14	narrative	R
422	7	instruction	1	26	narrative	R
429	8	clip	1	26	narrative	R
442	7	instruction	1	34	narrative	F
449	8	clip	1	34	narrative	F
462	11	instruction	0	148	control	control
473	8	clip	0	148	control	control
486	9	instruction	0	6	narrative	R
495	8	clip	0	6	narrative	R
508	7	instruction	0	30	narrative	X
515	8	clip	0	30	narrative	X
528	11	instruction	0	4	narrative	F
539	8	clip	0	4	narrative	F
552	7	instruction	0	35	narrative	F
559	8	clip	0	35	narrative	F
572	11	instruction	1	146	control	control
583	8	clip	1	146	control	control
596	11	instruction	0	29	narrative	F
607	8	clip	0	29	narrative	F
620	7	instruction	1	1	narrative	R
627	8	clip	1	1	narrative	R
640	9	instruction	1	24	narrative	R
649	8	clip	1	24	narrative	R
662	7	instruction	0	2	narrative	X
669	8	clip	0	2	narrative	X
682	9	instruction	0	28	narrative	F
691	8	clip	0	28	narrative	F
704	9	instruction	0	5	narrative	F
713	8	clip	0	5	narrative	F
726	9	instruction	0	7	narrative	F
735	8	clip	0	7	narrative	F
748	11	instruction	0	150	control	control
759	8	clip	0	150	control	control
772	7	instruction	1	33	narrative	R
779	8	clip	1	33	narrative	R
792	7	instruction	0	11	narrative	F
799	8	clip	0	11	narrative	F
812	7	instruction	1	16	narrative	R
819	8	clip	1	16	narrative	R
832	7	instruction	0	8	narrative	F
839	8	clip	0	8	narrative	F
852	7	instruction	1	17	narrative	X
859	8	clip	1	17	narrative	X
