onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	9	instruction	0	57	narrative	F
21	8	clip	0	57	narrative	F
34	9	instruction	1	65	narrative	F
43	8	clip	1	65	narrative	F
56	11	instruction	1	48	narrative	R
67	8	clip	1	48	narrative	R
80	9	instruction	1	66	narrative	R
89	8	clip	1	66	narrative	R
102	11	instruction	0	63	narrative	F
113	8	clip	0	63	narrative	F
126	7	instruction	1	52	narrative	R
133	8	clip	1	52	narrative	R
146	7	instruction	0	49	narrative	R
153	8	clip	0	49	narrative	R
166	11	instruction	1	70	narrative	F
177	8	clip	1	70	narrative	F
190	9	instruction	0	56	narrative	R
199	8	clip	0	56	narrative	R
212	11	instruction	0	69	narrative	R
223	8	clip	0	69	narrative	R
236	11	instruction	1	143	control	control
247	8	clip	1	143	control	control
260	11	instruction	0	145	control	control
271	8	clip	0	145	control	control
284	7	instruction	1	54	narrative	F
291	8	clip	1	54	narrative	F
304	7	instruction	0	39	narrative	R
311	8	clip	0	39	narrative	R
324	9	instruction	1	62	narrative	R
333	8	clip	1	62	narrative	R
346	7	instruction	1	41	narrative	F
353	8	clip	1	41	narrative	F
366	7	instruction	0	46	narrative	F
373	8	clip	0	46	narrative	F
386	11	instruction	1	141	control	control
397	8	clip	1	141	control	control
410	7	instruction	0	44	narrative	F
417	8	clip	0	44	narrative	F
430	9	instruction	0	55	narrative	F
439	8	clip	0	55	narrative	F
452	11	instruction	0	64	narrative	F
463	8	clip	0	64	narrative	F
476	7	instruction	1	59	narrative	R
483	8	clip	1	59	narrative	R
496	9	instruction	1	67	narrative	R
505	8	clip	1	67	narrative	R
518	7	instruction	0	38	narrative	F
525	8	clip	0	38	narrative	F
538	7	instruction	1	50	narrative	F
545	8	clip	1	50	narrative	F
558	9	instruction	0	60	narrative	R
567	8	clip	0	60	narrative	R
580	7	instruction	1	43	narrative	R
587	8	clip	1	43	narrative	R
600	9	instruction	0	58	narrative	F
609	8	clip	0	58	narrative	F
622	7	instruction	1	53	narrative	R
629	8	clip	1	53	narrative	R
642	7	instruction	1	42	narrative	F
649	8	clip	1	42	narrative	F
662	7	instruction	0	47	narrative	F
669	8	clip	0	47	narrative	F
682	7	instruction	0	68	narrative	F
689	8	clip	0	68	narrative	F
702	11	instruction	1	142	control	control
713	8	clip	1	142	control	control
726	7	instruction	0	36	narrative	F
733	8	clip	0	36	narrative	F
746	9	instruction	1	61	narrative	R
755	8	clip	1	61	narrative	R
768	7	instruction	0	40	narrative	F
775	8	clip	0	40	narrative	F
788	7	instruction	1	37	narrative	F
795	8	clip	1	37	narrative	F
808	7	instruction	0	45	narrative	R
815	8	clip	0	45	narrative	R
828	7	instruction	1	51	narrative	F
835	8	clip	1	51	narrative	F
848	11	instruction	0	144	control	control
859	8	clip	0	144	control	control
