onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	0	133	narrative	F
23	8	clip	0	133	narrative	F
36	11	instruction	0	131	narrative	X
47	8	clip	0	131	narrative	X
60	7	instruction	0	126	narrative	R
67	8	clip	0	126	narrative	R
80	7	instruction	1	136	narrative	R
87	8	clip	1	136	narrative	R
100	9	instruction	1	119	narrative	F
109	8	clip	1	119	narrative	F
122	7	instruction	0	135	narrative	F
129	8	clip	0	135	narrative	F
142	7	instruction	0	106	narrative	R
149	8	clip	0	106	narrative	R
162	7	instruction	0	130	narrative	X
169	8	clip	0	130	narrative	X
182	11	instruction	1	124	narrative	F
193	8	clip	1	124	narrative	F
206	9	instruction	0	137	narrative	F
215	8	clip	0	137	narrative	F
228	7	instruction	1	112	narrative	R
235	8	clip	1	112	narrative	R
248	11	instruction	0	160	control	control
259	8	clip	0	160	control	control
272	11	instruction	1	158	control	control
283	8	clip	1	158	control	control
296	7	instruction	1	123	narrative	F
303	8	clip	1	123	narrative	F
316	7	instruction	1	134	narrative	R
323	8	clip	1	134	narrative	R
336	9	instruction	0	108	narrative	F
345	8	clip	0	108	narrative	F
358	9	instruction	1	117	narrative	R
367	8	clip	1	117	narrative	R
380	9	instruction	0	113	narrative	R
389	8	clip	0	113	narrative	R
402	7	instruction	0	128	narrative	F
409	8	clip	0	128	narrative	F
422	9	instruction	1	111	narrative	R
431	8	clip	1	111	narrative	R
444	9	instruction	1	118	narrative	F
453	8	clip	1	118	narrative	F
466	11	instruction	1	156	control	control
477	8	clip	1	156	control	control
490	7	instruction	1	138	narrative	F
497	8	clip	1	138	narrative	F
510	7	instruction	1	109	narrative	R
517	8	clip	1	109	narrative	R
530	9	instruction	1	116	narrative	R
539	8	clip	1	116	narrative	R
552	11	instruction	1	127	narrative	R
563	8	clip	1	127	narrative	R
576	11	instruction	0	132	narrative	R
587	8	clip	0	132	narrative	R
600	7	instruction	1	139	narrative	R
607	8	clip	1	139	narrative	R
620	7	instruction	1	140	narrative	F
627	8	clip	1	140	narrative	F
640	11	instruction	1	157	control	control
651	8	clip	1	157	control	control
664	7	instruction	1	129	narrative	F
671	8	clip	1	129	narrative	F
684	9	instruction	0	120	narrative	F
693	8	clip	0	120	narrative	F
706	7	instruction	0	114	narrative	R
713	8	clip	0	114	narrative	R
726	7	instruction	0	121	narrative	R
733	8	clip	0	121	narrative	R
746	11	instruction	0	159	control	control
757	8	clip	0	159	control	control
770	7	instruction	0	122	narrative	F
777	8	clip	0	122	narrative	F
790	7	instruction	0	115	narrative	X
797	8	clip	0	115	narrative	X
810	7	instruction	0	125	narrative	R
817	8	clip	0	125	narrative	R
830	9	instruction	0	107	narrative	R
839	8	clip	0	107	narrative	R
852	7	instruction	1	110	narrative	F
859	8	clip	1	110	narrative	F
