onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	0	69	narrative	F
23	8	clip	0	69	narrative	F
36	11	instruction	1	68	narrative	F
47	8	clip	1	68	narrative	F
60	7	instruction	0	53	narrative	F
67	8	clip	0	53	narrative	F
80	7	instruction	0	49	narrative	F
87	8	clip	0	49	narrative	F
100	9	instruction	1	56	narrative	F
109	8	clip	1	56	narrative	F
122	7	instruction	1	45	narrative	F
129	8	clip	1	45	narrative	F
142	11	instruction	0	154	control	control
153	8	clip	0	154	control	control
166	9	instruction	1	59	narrative	F
175	8	clip	1	59	narrative	F
188	7	instruction	1	37	narrative	F
195	8	clip	1	37	narrative	F
208	11	instruction	1	66	narrative	F
219	8	clip	1	66	narrative	F
232	11	instruction	0	155	control	control
243	8	clip	0	155	control	control
256	9	instruction	0	65	narrative	F
265	8	clip	0	65	narrative	F
278	7	instruction	0	46	narrative	F
285	8	clip	0	46	narrative	F
298	9	instruction	0	62	narrative	F
307	8	clip	0	62	narrative	F
320	9	instruction	1	58	narrative	R
329	8	clip	1	58	narrative	R
342	9	instruction	0	61	narrative	R
351	8	clip	0	61	narrative	R
364	7	instruction	0	48	narrative	F
371	8	clip	0	48	narrative	F
384	11	instruction	1	67	narrative	X
395	8	clip	1	67	narrative	X
408	7	instruction	0	55	narrative	F
415	8	clip	0	55	narrative	F
428	7	instruction	1	43	narrative	R
435	8	clip	1	43	narrative	R
448	7	instruction	1	36	narrative	F
455	8	clip	1	36	narrative	F
468	11	instruction	1	152	control	control
479	8	clip	1	152	control	control
492	7	instruction	1	41	narrative	F
499	8	clip	1	41	narrative	F
512	9	instruction	1	57	narrative	F
521	8	clip	1	57	narrative	F
534	7	instruction	0	51	narrative	F
541	8	clip	0	51	narrative	F
554	7	instruction	0	50	narrative	F
561	8	clip	0	50	narrative	F
574	7	instruction	1	44	narrative	F
581	8	clip	1	44	narrative	F
594	7	instruction	0	54	narrative	F
601	8	clip	0	54	narrative	F
614	11	instruction	0	70	narrative	F
625	8	clip	0	70	narrative	F
638	9	instruction	0	64	narrative	F
647	8	clip	0	64	narrative	F
660	9	instruction	1	60	narrative	R
669	8	clip	1	60	narrative	R
682	7	instruction	1	40	narrative	R
689	8	clip	1	40	narrative	R
702	7	instruction	1	39	narrative	R
709	8	clip	1	39	narrative	R
722	7	instruction	0	52	narrative	F
729	8	clip	0	52	narrative	F
742	7	instruction	1	42	narrative	F
749	8	clip	1	42	narrative	F
762	7	instruction	1	38	narrative	F
769	8	clip	1	38	narrative	F
782	7	instruction	0	47	narrative	F
789	8	clip	0	47	narrative	F
802	9	instruction	0	63	narrative	F
811	8	clip	0	63	narrative	F
824	11	instruction	0	153	control	control
835	8	clip	0	153	control	control
848	11	instruction	1	151	control	control
859	8	clip	1	151	control	control
