onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	0	160	control	control
23	8	clip	0	160	control	control
36	11	instruction	1	156	control	control
47	8	clip	1	156	control	control
60	11	instruction	1	157	control	control
71	8	clip	1	157	control	control
84	9	instruction	1	127	narrative	X
93	8	clip	1	127	narrative	X
106	9	instruction	1	126	narrative	R
115	8	clip	1	126	narrative	R
128	7	instruction	1	114	narrative	R
135	8	clip	1	114	narrative	R
148	7	instruction	1	112	narrative	R
155	8	clip	1	112	narrative	R
168	11	instruction	0	139	narrative	F
179	8	clip	0	139	narrative	F
192	7	instruction	0	123	narrative	F
199	8	clip	0	123	narrative	F
212	9	instruction	0	131	narrative	F
221	8	clip	0	131	narrative	F
234	11	instruction	0	158	control	control
245	8	clip	0	158	control	control
258	7	instruction	1	115	narrative	R
265	8	clip	1	115	narrative	R
278	7	instruction	1	107	narrative	F
285	8	clip	1	107	narrative	F
298	7	instruction	1	109	narrative	R
305	8	clip	1	109	narrative	R
318	7	instruction	0	119	narrative	F
325	8	clip	0	119	narrative	F
338	7	instruction	1	106	narrative	F
345	8	clip	1	106	narrative	F
358	7	instruction	0	122	narrative	F
365	8	clip	0	122	narrative	F
378	7	instruction	1	110	narrative	R
385	8	clip	1	110	narrative	R
398	9	instruction	0	133	narrative	F
407	8	clip	0	133	narrative	F
420	7	instruction	0	120	narrative	F
427	8	clip	0	120	narrative	F
440	11	instruction	1	138	narrative	F
451	8	clip	1	138	narrative	F
464	7	instruction	1	111	narrative	R
471	8	clip	1	111	narrative	R
484	7	instruction	0	117	narrative	F
491	8	clip	0	117	narrative	F
504	11	instruction	0	159	control	control
515	8	clip	0	159	control	control
528	9	instruction	1	129	narrative	F
537	8	clip	1	129	narrative	F
550	9	instruction	0	135	narrative	F
559	8	clip	0	135	narrative	F
572	11	instruction	0	140	narrative	F
583	8	clip	0	140	narrative	F
596	9	instruction	1	128	narrative	R
605	8	clip	1	128	narrative	R
618	7	instruction	1	108	narrative	F
625	8	clip	1	108	narrative	F
638	9	instruction	0	134	narrative	R
647	8	clip	0	134	narrative	R
660	11	instruction	1	137	narrative	F
671	8	clip	1	137	narrative	F
684	7	instruction	1	113	narrative	R
691	8	clip	1	113	narrative	R
704	11	instruction	1	136	narrative	R
715	8	clip	1	136	narrative	R
728	9	instruction	0	132	narrative	F
737	8	clip	0	132	narrative	F
750	7	instruction	0	121	narrative	R
757	8	clip	0	121	narrative	R
770	7	instruction	0	124	narrative	F
777	8	clip	0	124	narrative	F
790	7	instruction	0	118	narrative	F
797	8	clip	0	118	narrative	F
810	9	instruction	1	130	narrative	R
819	8	clip	1	130	narrative	R
832	7	instruction	0	116	narrative	F
839	8	clip	0	116	narrative	F
852	7	instruction	0	125	narrative	F
859	8	clip	0	125	narrative	F
