onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	0	110	narrative	F
19	8	clip	0	110	narrative	F
32	11	instruction	0	159	control	control
43	8	clip	0	159	control	control
56	11	instruction	0	127	narrative	F
67	8	clip	0	127	narrative	F
80	7	instruction	1	121	narrative	R
87	8	clip	1	121	narrative	R
100	9	instruction	0	117	narrative	F
109	8	clip	0	117	narrative	F
122	7	instruction	1	106	narrative	R
129	8	clip	1	106	narrative	R
142	7	instruction	0	109	narrative	R
149	8	clip	0	109	narrative	R
162	7	instruction	0	134	narrative	R
169	8	clip	0	134	narrative	R
182	7	instruction	0	129	narrative	F
189	8	clip	0	129	narrative	F
202	9	instruction	1	108	narrative	F
211	8	clip	1	108	narrative	F
224	7	instruction	1	128	narrative	R
231	8	clip	1	128	narrative	R
244	7	instruction	1	135	narrative	F
251	8	clip	1	135	narrative	F
264	7	instruction	1	122	narrative	F
271	8	clip	1	122	narrative	F
284	9	instruction	0	119	narrative	F
293	8	clip	0	119	narrative	F
306	7	instruction	1	126	narrative	F
313	8	clip	1	126	narrative	F
326	11	instruction	0	158	control	control
337	8	clip	0	158	control	control
350	11	instruction	1	131	narrative	R
361	8	clip	1	131	narrative	R
374	9	instruction	1	137	narrative	F
383	8	clip	1	137	narrative	F
396	9	instruction	1	107	narrative	F
405	8	clip	1	107	narrative	F
418	7	instruction	0	138	narrative	F
425	8	clip	0	138	narrative	F
438	7	instruction	1	115	narrative	F
445	8	clip	1	115	narrative	F
458	11	instruction	0	124	narrative	F
469	8	clip	0	124	narrative	F
482	9	instruction	0	111	narrative	F
491	8	clip	0	111	narrative	F
504	7	instruction	1	130	narrative	X
511	8	clip	1	130	narrative	X
524	11	instruction	1	132	narrative	R
535	8	clip	1	132	narrative	R
548	11	instruction	1	157	control	control
559	8	clip	1	157	control	control
572	11	instruction	0	160	control	control
583	8	clip	0	160	control	control
596	7	instruction	0	123	narrative	F
603	8	clip	0	123	narrative	F
616	9	instruction	1	120	narrative	F
625	8	clip	1	120	narrative	F
638	9	instruction	1	113	narrative	R
647	8	clip	1	113	narrative	R
660	7	instruction	0	140	narrative	F
667	8	clip	0	140	narrative	F
680	7	instruction	1	125	narrative	X
687	8	clip	1	125	narrative	X
700	11	instruction	1	156	control	control
711	8	clip	1	156	control	control
724	11	instruction	1	133	narrative	F
735	8	clip	1	133	narrative	F
748	7	instruction	0	139	narrative	F
755	8	clip	0	139	narrative	F
768	7	instruction	1	114	narrative	F
775	8	clip	1	114	narrative	F
788	7	instruction	0	112	narrative	R
795	8	clip	0	112	narrative	R
808	9	instruction	0	118	narrative	F
817	8	clip	0	118	narrative	F
830	7	instruction	0	136	narrative	F
837	8	clip	0	136	narrative	F
850	9	instruction	0	116	narrative	F
859	8	clip	0	116	narrative	F
