onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	1	55	narrative	R
23	8	clip	1	55	narrative	R
36	7	instruction	0	125	narrative	F
43	8	clip	0	125	narrative	F
56	7	instruction	0	27	narrative	F
63	8	clip	0	27	narrative	F
76	9	instruction	0	50	narrative	F
85	8	clip	0	50	narrative	F
98	11	instruction	1	56	narrative	R
109	8	clip	1	56	narrative	R
122	11	instruction	0	52	narrative	F
133	8	clip	0	52	narrative	F
146	7	instruction	1	39	narrative	R
153	8	clip	1	39	narrative	R
166	7	instruction	0	38	narrative	F
173	8	clip	0	38	narrative	F
186	7	instruction	1	121	narrative	R
193	8	clip	1	121	narrative	R
206	11	instruction	0	53	narrative	F
217	8	clip	0	53	narrative	F
230	9	instruction	1	41	narrative	R
239	8	clip	1	41	narrative	R
252	9	instruction	0	140	narrative	F
261	8	clip	0	140	narrative	F
274	7	instruction	0	77	narrative	F
281	8	clip	0	77	narrative	F
294	9	instruction	0	49	narrative	F
303	8	clip	0	49	narrative	F
316	7	instruction	1	40	narrative	R
323	8	clip	1	40	narrative	R
336	9	instruction	1	42	narrative	R
345	8	clip	1	42	narrative	R
358	11	instruction	0	129	narrative	F
369	8	clip	0	129	narrative	F
382	11	instruction	1	51	narrative	F
393	8	clip	1	51	narrative	F
406	9	instruction	1	136	narrative	F
415	8	clip	1	136	narrative	F
428	7	instruction	1	5	narrative	F
435	8	clip	1	5	narrative	F
448	9	instruction	0	46	narrative	R
457	8	clip	0	46	narrative	R
470	7	instruction	0	28	narrative	F
477	8	clip	0	28	narrative	F
490	11	instruction	0	138	narrative	F
501	8	clip	0	138	narrative	F
514	7	instruction	0	102	narrative	R
521	8	clip	0	102	narrative	R
534	7	instruction	1	98	narrative	R
541	8	clip	1	98	narrative	R
554	7	instruction	1	45	narrative	F
561	8	clip	1	45	narrative	F
574	9	instruction	1	19	narrative	R
583	8	clip	1	19	narrative	R
596	9	instruction	0	134	narrative	X
605	8	clip	0	134	narrative	X
618	7	instruction	1	122	narrative	F
625	8	clip	1	122	narrative	F
638	7	instruction	1	110	narrative	R
645	8	clip	1	110	narrative	R
658	7	instruction	0	126	narrative	F
665	8	clip	0	126	narrative	F
678	11	instruction	0	43	narrative	R
689	8	clip	0	43	narrative	R
702	11	instruction	1	59	narrative	R
713	8	clip	1	59	narrative	R
726	9	instruction	1	37	narrative	R
735	8	clip	1	37	narrative	R
748	7	instruction	0	76	narrative	F
755	8	clip	0	76	narrative	F
768	7	instruction	0	44	narrative	F
775	8	clip	0	44	narrative	F
788	11	instruction	1	54	narrative	R
799	8	clip	1	54	narrative	R
812	7	instruction	1	6	narrative	R
819	8	clip	1	6	narrative	R
832	7	instruction	1	78	narrative	R
839	8	clip	1	78	narrative	R
852	7	instruction	0	7	narrative	F
859	8	clip	0	7	narrative	F
