onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	0	77	narrative	R
19	8	clip	0	77	narrative	R
32	11	instruction	0	101	narrative	F
43	8	clip	0	101	narrative	F
56	9	instruction	0	92	narrative	R
65	8	clip	0	92	narrative	R
78	11	instruction	1	103	narrative	R
89	8	clip	1	103	narrative	R
102	11	instruction	1	157	control	control
113	8	clip	1	157	control	control
126	7	instruction	0	76	narrative	R
133	8	clip	0	76	narrative	R
146	7	instruction	0	73	narrative	F
153	8	clip	0	73	narrative	F
166	11	instruction	1	104	narrative	F
177	8	clip	1	104	narrative	F
190	9	instruction	0	94	narrative	R
199	8	clip	0	94	narrative	R
212	11	instruction	0	102	narrative	R
223	8	clip	0	102	narrative	R
236	11	instruction	1	156	control	control
247	8	clip	1	156	control	control
260	7	instruction	0	79	narrative	R
267	8	clip	0	79	narrative	R
280	11	instruction	0	158	control	control
291	8	clip	0	158	control	control
304	7	instruction	0	72	narrative	F
311	8	clip	0	72	narrative	F
324	7	instruction	1	84	narrative	F
331	8	clip	1	84	narrative	F
344	7	instruction	1	90	narrative	X
351	8	clip	1	90	narrative	X
364	7	instruction	0	78	narrative	R
371	8	clip	0	78	narrative	R
384	9	instruction	0	95	narrative	F
393	8	clip	0	95	narrative	F
406	7	instruction	1	88	narrative	R
413	8	clip	1	88	narrative	R
426	7	instruction	1	86	narrative	F
433	8	clip	1	86	narrative	F
446	9	instruction	0	91	narrative	F
455	8	clip	0	91	narrative	F
468	7	instruction	0	71	narrative	F
475	8	clip	0	71	narrative	F
488	7	instruction	0	80	narrative	F
495	8	clip	0	80	narrative	F
508	7	instruction	1	81	narrative	R
515	8	clip	1	81	narrative	R
528	7	instruction	1	87	narrative	R
535	8	clip	1	87	narrative	R
548	11	instruction	0	160	control	control
559	8	clip	0	160	control	control
572	7	instruction	1	82	narrative	R
579	8	clip	1	82	narrative	R
592	11	instruction	0	159	control	control
603	8	clip	0	159	control	control
616	9	instruction	1	97	narrative	R
625	8	clip	1	97	narrative	R
638	7	instruction	0	74	narrative	F
645	8	clip	0	74	narrative	F
658	7	instruction	1	89	narrative	F
665	8	clip	1	89	narrative	F
678	7	instruction	0	75	narrative	F
685	8	clip	0	75	narrative	F
698	9	instruction	1	100	narrative	F
707	8	clip	1	100	narrative	F
720	9	instruction	0	93	narrative	F
729	8	clip	0	93	narrative	F
742	9	instruction	1	96	narrative	R
751	8	clip	1	96	narrative	R
764	11	instruction	1	105	narrative	R
775	8	clip	1	105	narrative	R
788	7	instruction	1	85	narrative	F
795	8	clip	1	85	narrative	F
808	9	instruction	1	99	narrative	F
817	8	clip	1	99	narrative	F
830	9	instruction	1	98	narrative	R
839	8	clip	1	98	narrative	R
852	7	instruction	1	83	narrative	R
859	8	clip	1	83	narrative	R
