onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	0	3	narrative	X
19	8	clip	0	3	narrative	X
32	9	instruction	0	23	narrative	F
41	8	clip	0	23	narrative	F
54	9	instruction	0	24	narrative	R
63	8	clip	0	24	narrative	R
76	11	instruction	0	143	control	control
87	8	clip	0	143	control	control
100	7	instruction	1	13	narrative	R
107	8	clip	1	13	narrative	R
120	7	instruction	0	6	narrative	F
127	8	clip	0	6	narrative	F
140	7	instruction	1	14	narrative	R
147	8	clip	1	14	narrative	R
160	7	instruction	1	12	narrative	R
167	8	clip	1	12	narrative	R
180	7	instruction	0	1	narrative	F
187	8	clip	0	1	narrative	F
200	7	instruction	0	4	narrative	F
207	8	clip	0	4	narrative	F
220	7	instruction	0	9	narrative	R
227	8	clip	0	9	narrative	R
240	11	instruction	1	34	narrative	R
251	8	clip	1	34	narrative	R
264	9	instruction	1	27	narrative	F
273	8	clip	1	27	narrative	F
286	7	instruction	0	10	narrative	X
293	8	clip	0	10	narrative	X
306	9	instruction	1	28	narrative	F
315	8	clip	1	28	narrative	F
328	11	instruction	0	144	control	control
339	8	clip	0	144	control	control
352	7	instruction	0	5	narrative	F
359	8	clip	0	5	narrative	F
372	11	instruction	1	141	control	control
383	8	clip	1	141	control	control
396	9	instruction	1	26	narrative	R
405	8	clip	1	26	narrative	R
418	7	instruction	1	19	narrative	F
425	8	clip	1	19	narrative	F
438	7	instruction	1	11	narrative	F
445	8	clip	1	11	narrative	F
458	7	instruction	1	18	narrative	F
465	8	clip	1	18	narrative	F
478	11	instruction	1	35	narrative	F
489	8	clip	1	35	narrative	F
502	7	instruction	0	2	narrative	F
509	8	clip	0	2	narrative	F
522	9	instruction	0	21	narrative	F
531	8	clip	0	21	narrative	F
544	7	instruction	0	8	narrative	F
551	8	clip	0	8	narrative	F
564	9	instruction	0	22	narrative	X
573	8	clip	0	22	narrative	X
586	9	instruction	0	25	narrative	F
595	8	clip	0	25	narrative	F
608	9	instruction	1	29	narrative	R
617	8	clip	1	29	narrative	R
630	9	instruction	1	30	narrative	R
639	8	clip	1	30	narrative	R
652	7	instruction	0	7	narrative	F
659	8	clip	0	7	narrative	F
672	11	instruction	0	31	narrative	F
683	8	clip	0	31	narrative	F
696	7	instruction	1	17	narrative	F
703	8	clip	1	17	narrative	F
716	11	instruction	0	32	narrative	F
727	8	clip	0	32	narrative	F
740	11	instruction	1	33	narrative	R
751	8	clip	1	33	narrative	R
764	7	instruction	1	20	narrative	F
771	8	clip	1	20	narrative	F
784	11	instruction	0	145	control	control
795	8	clip	0	145	control	control
808	11	instruction	1	142	control	control
819	8	clip	1	142	control	control
832	7	instruction	1	15	narrative	F
839	8	clip	1	15	narrative	F
852	7	instruction	1	16	narrative	F
859	8	clip	1	16	narrative	F
