onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	1	46	narrative	F
19	8	clip	1	46	narrative	F
32	9	instruction	1	65	narrative	R
41	8	clip	1	65	narrative	R
54	11	instruction	0	67	narrative	R
65	8	clip	0	67	narrative	R
78	7	instruction	1	55	narrative	F
85	8	clip	1	55	narrative	F
98	7	instruction	0	40	narrative	F
105	8	clip	0	40	narrative	F
118	11	instruction	1	147	control	control
129	8	clip	1	147	control	control
142	11	instruction	1	70	narrative	R
153	8	clip	1	70	narrative	R
166	11	instruction	1	69	narrative	R
177	8	clip	1	69	narrative	R
190	11	instruction	0	68	narrative	F
201	8	clip	0	68	narrative	F
214	9	instruction	1	61	narrative	R
223	8	clip	1	61	narrative	R
236	9	instruction	0	58	narrative	R
245	8	clip	0	58	narrative	R
258	7	instruction	1	54	narrative	X
265	8	clip	1	54	narrative	X
278	9	instruction	1	63	narrative	F
287	8	clip	1	63	narrative	F
300	7	instruction	0	44	narrative	F
307	8	clip	0	44	narrative	F
320	7	instruction	0	38	narrative	F
327	8	clip	0	38	narrative	F
340	7	instruction	0	39	narrative	F
347	8	clip	0	39	narrative	F
360	7	instruction	1	50	narrative	R
367	8	clip	1	50	narrative	R
380	7	instruction	0	36	narrative	F
387	8	clip	0	36	narrative	F
400	7	instruction	1	52	narrative	F
407	8	clip	1	52	narrative	F
420	7	instruction	1	48	narrative	R
427	8	clip	1	48	narrative	R
440	7	instruction	0	42	narrative	F
447	8	clip	0	42	narrative	F
460	11	instruction	0	149	control	control
471	8	clip	0	149	control	control
484	11	instruction	1	148	control	control
495	8	clip	1	148	control	control
508	7	instruction	0	41	narrative	F
515	8	clip	0	41	narrative	F
528	7	instruction	0	45	narrative	X
535	8	clip	0	45	narrative	X
548	9	instruction	0	59	narrative	F
557	8	clip	0	59	narrative	F
570	7	instruction	1	51	narrative	F
577	8	clip	1	51	narrative	F
590	7	instruction	1	49	narrative	F
597	8	clip	1	49	narrative	F
610	7	instruction	0	37	narrative	F
617	8	clip	0	37	narrative	F
630	9	instruction	0	56	narrative	F
639	8	clip	0	56	narrative	F
652	9	instruction	0	60	narrative	F
661	8	clip	0	60	narrative	F
674	9	instruction	0	57	narrative	F
683	8	clip	0	57	narrative	F
696	11	instruction	1	146	control	control
707	8	clip	1	146	control	control
720	9	instruction	1	64	narrative	F
729	8	clip	1	64	narrative	F
742	11	instruction	0	150	control	control
753	8	clip	0	150	control	control
766	7	instruction	1	47	narrative	F
773	8	clip	1	47	narrative	F
786	7	instruction	1	53	narrative	R
793	8	clip	1	53	narrative	R
806	9	instruction	1	62	narrative	R
815	8	clip	1	62	narrative	R
828	11	instruction	0	66	narrative	F
839	8	clip	0	66	narrative	F
852	7	instruction	0	43	narrative	R
859	8	clip	0	43	narrative	R
