onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	1	70	narrative	F
23	8	clip	1	70	narrative	F
36	7	instruction	1	53	narrative	F
43	8	clip	1	53	narrative	F
56	11	instruction	0	149	control	control
67	8	clip	0	149	control	control
80	9	instruction	1	64	narrative	F
89	8	clip	1	64	narrative	F
102	7	instruction	1	47	narrative	F
109	8	clip	1	47	narrative	F
122	9	instruction	1	65	narrative	F
131	8	clip	1	65	narrative	F
144	11	instruction	1	147	control	control
155	8	clip	1	147	control	control
168	11	instruction	0	66	narrative	F
179	8	clip	0	66	narrative	F
192	7	instruction	0	41	narrative	F
199	8	clip	0	41	narrative	F
212	7	instruction	1	54	narrative	F
219	8	clip	1	54	narrative	F
232	11	instruction	1	146	control	control
243	8	clip	1	146	control	control
256	9	instruction	0	60	narrative	R
265	8	clip	0	60	narrative	R
278	9	instruction	1	62	narrative	R
287	8	clip	1	62	narrative	R
300	7	instruction	1	51	narrative	R
307	8	clip	1	51	narrative	R
320	7	instruction	1	49	narrative	R
327	8	clip	1	49	narrative	R
340	7	instruction	1	55	narrative	F
347	8	clip	1	55	narrative	F
360	7	instruction	0	42	narrative	F
367	8	clip	0	42	narrative	F
380	11	instruction	1	69	narrative	F
391	8	clip	1	69	narrative	F
404	7	instruction	0	44	narrative	F
411	8	clip	0	44	narrative	F
424	7	instruction	0	37	narrative	F
431	8	clip	0	37	narrative	F
444	7	instruction	0	36	narrative	F
451	8	clip	0	36	narrative	F
464	11	instruction	0	67	narrative	F
475	8	clip	0	67	narrative	F
488	7	instruction	0	38	narrative	F
495	8	clip	0	38	narrative	F
508	11	instruction	0	68	narrative	F
519	8	clip	0	68	narrative	F
532	9	instruction	0	57	narrative	F
541	8	clip	0	57	narrative	F
554	9	instruction	0	56	narrative	F
563	8	clip	0	56	narrative	F
576	9	instruction	0	58	narrative	F
585	8	clip	0	58	narrative	F
598	7	instruction	1	48	narrative	F
605	8	clip	1	48	narrative	F
618	7	instruction	1	50	narrative	F
625	8	clip	1	50	narrative	F
638	7	instruction	1	52	narrative	F
645	8	clip	1	52	narrative	F
658	9	instruction	0	59	narrative	F
667	8	clip	0	59	narrative	F
680	9	instruction	1	61	narrative	R
689	8	clip	1	61	narrative	R
702	11	instruction	0	150	control	control
713	8	clip	0	150	control	control
726	7	instruction	0	40	narrative	F
733	8	clip	0	40	narrative	F
746	7	instruction	0	39	narrative	F
753	8	clip	0	39	narrative	F
766	7	instruction	0	45	narrative	F
773	8	clip	0	45	narrative	F
786	11	instruction	1	148	control	control
797	8	clip	1	148	control	control
810	7	instruction	0	43	narrative	R
817	8	clip	0	43	narrative	R
830	7	instruction	1	46	narrative	R
837	8	clip	1	46	narrative	R
850	9	instruction	1	63	narrative	F
859	8	clip	1	63	narrative	F
