onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	0	53	narrative	R
19	8	clip	0	53	narrative	R
32	7	instruction	0	49	narrative	R
39	8	clip	0	49	narrative	R
52	7	instruction	1	41	narrative	X
59	8	clip	1	41	narrative	X
72	11	instruction	0	70	narrative	X
83	8	clip	0	70	narrative	X
96	7	instruction	1	43	narrative	R
103	8	clip	1	43	narrative	R
116	7	instruction	0	52	narrative	R
123	8	clip	0	52	narrative	R
136	11	instruction	1	66	narrative	R
147	8	clip	1	66	narrative	R
160	9	instruction	0	61	narrative	R
169	8	clip	0	61	narrative	R
182	7	instruction	0	47	narrative	R
189	8	clip	0	47	narrative	R
202	11	instruction	0	143	control	control
213	8	clip	0	143	control	control
226	9	instruction	1	56	narrative	R
235	8	clip	1	56	narrative	R
248	7	instruction	0	54	narrative	R
255	8	clip	0	54	narrative	R
268	11	instruction	0	69	narrative	R
279	8	clip	0	69	narrative	R
292	9	instruction	1	58	narrative	R
301	8	clip	1	58	narrative	R
314	7	instruction	1	44	narrative	R
321	8	clip	1	44	narrative	R
334	7	instruction	1	38	narrative	R
341	8	clip	1	38	narrative	R
354	7	instruction	1	36	narrative	R
361	8	clip	1	36	narrative	R
374	9	instruction	0	65	narrative	R
383	8	clip	0	65	narrative	R
396	9	instruction	0	62	narrative	R
405	8	clip	0	62	narrative	R
418	7	instruction	1	37	narrative	R
425	8	clip	1	37	narrative	R
438	7	instruction	0	55	narrative	R
445	8	clip	0	55	narrative	R
458	7	instruction	1	45	narrative	R
465	8	clip	1	45	narrative	R
478	7	instruction	0	50	narrative	R
485	8	clip	0	50	narrative	R
498	11	instruction	1	142	control	control
509	8	clip	1	142	control	control
522	7	instruction	0	48	narrative	R
529	8	clip	0	48	narrative	R
542	7	instruction	0	51	narrative	X
549	8	clip	0	51	narrative	X
562	7	instruction	1	39	narrative	F
569	8	clip	1	39	narrative	F
582	9	instruction	1	60	narrative	F
591	8	clip	1	60	narrative	F
604	7	instruction	1	40	narrative	F
611	8	clip	1	40	narrative	F
624	9	instruction	1	57	narrative	R
633	8	clip	1	57	narrative	R
646	7	instruction	0	46	narrative	X
653	8	clip	0	46	narrative	X
666	9	instruction	0	64	narrative	R
675	8	clip	0	64	narrative	R
688	11	instruction	0	145	control	control
699	8	clip	0	145	control	control
712	11	instruction	1	141	control	control
723	8	clip	1	141	control	control
736	9	instruction	1	59	narrative	R
745	8	clip	1	59	narrative	R
758	11	instruction	1	67	narrative	R
769	8	clip	1	67	narrative	R
782	7	instruction	1	42	narrative	R
789	8	clip	1	42	narrative	R
802	11	instruction	1	68	narrative	F
813	8	clip	1	68	narrative	F
826	11	instruction	0	144	control	control
837	8	clip	0	144	control	control
850	9	instruction	0	63	narrative	F
859	8	clip	0	63	narrative	F
