onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	9	instruction	1	95	narrative	R
21	8	clip	1	95	narrative	R
34	7	instruction	1	80	narrative	F
41	8	clip	1	80	narrative	F
54	7	instruction	0	89	narrative	R
61	8	clip	0	89	narrative	R
74	9	instruction	1	93	narrative	R
83	8	clip	1	93	narrative	R
96	11	instruction	1	101	narrative	X
107	8	clip	1	101	narrative	X
120	9	instruction	0	96	narrative	R
129	8	clip	0	96	narrative	R
142	7	instruction	0	86	narrative	F
149	8	clip	0	86	narrative	F
162	9	instruction	0	97	narrative	R
171	8	clip	0	97	narrative	R
184	9	instruction	1	94	narrative	R
193	8	clip	1	94	narrative	R
206	7	instruction	0	84	narrative	R
213	8	clip	0	84	narrative	R
226	7	instruction	0	83	narrative	R
233	8	clip	0	83	narrative	R
246	11	instruction	0	160	control	control
257	8	clip	0	160	control	control
270	9	instruction	0	99	narrative	F
279	8	clip	0	99	narrative	F
292	7	instruction	1	78	narrative	R
299	8	clip	1	78	narrative	R
312	7	instruction	0	85	narrative	F
319	8	clip	0	85	narrative	F
332	7	instruction	1	72	narrative	X
339	8	clip	1	72	narrative	X
352	11	instruction	1	156	control	control
363	8	clip	1	156	control	control
376	9	instruction	0	98	narrative	R
385	8	clip	0	98	narrative	R
398	7	instruction	0	87	narrative	F
405	8	clip	0	87	narrative	F
418	7	instruction	1	76	narrative	R
425	8	clip	1	76	narrative	R
438	9	instruction	1	92	narrative	X
447	8	clip	1	92	narrative	X
460	11	instruction	0	103	narrative	R
471	8	clip	0	103	narrative	R
484	7	instruction	0	90	narrative	R
491	8	clip	0	90	narrative	R
504	7	instruction	1	74	narrative	R
511	8	clip	1	74	narrative	R
524	9	instruction	1	91	narrative	F
533	8	clip	1	91	narrative	F
546	11	instruction	1	157	control	control
557	8	clip	1	157	control	control
570	11	instruction	1	102	narrative	F
581	8	clip	1	102	narrative	F
594	7	instruction	0	82	narrative	R
601	8	clip	0	82	narrative	R
614	9	instruction	0	100	narrative	R
623	8	clip	0	100	narrative	R
636	7	instruction	1	77	narrative	F
643	8	clip	1	77	narrative	F
656	11	instruction	0	105	narrative	X
667	8	clip	0	105	narrative	X
680	11	instruction	0	104	narrative	R
691	8	clip	0	104	narrative	R
704	7	instruction	0	81	narrative	R
711	8	clip	0	81	narrative	R
724	7	instruction	1	79	narrative	R
731	8	clip	1	79	narrative	R
744	7	instruction	1	73	narrative	F
751	8	clip	1	73	narrative	F
764	7	instruction	0	88	narrative	R
771	8	clip	0	88	narrative	R
784	11	instruction	0	159	control	control
795	8	clip	0	159	control	control
808	11	instruction	1	158	control	control
819	8	clip	1	158	control	control
832	7	instruction	1	75	narrative	R
839	8	clip	1	75	narrative	R
852	7	instruction	1	71	narrative	X
859	8	clip	1	71	narrative	X
