onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	0	11	narrative	R
19	8	clip	0	11	narrative	R
32	7	instruction	0	18	narrative	F
39	8	clip	0	18	narrative	F
52	11	instruction	0	34	narrative	F
63	8	clip	0	34	narrative	F
76	11	instruction	0	35	narrative	R
87	8	clip	0	35	narrative	R
100	11	instruction	1	148	control	control
111	8	clip	1	148	control	control
124	9	instruction	0	29	narrative	R
133	8	clip	0	29	narrative	R
146	7	instruction	0	20	narrative	R
153	8	clip	0	20	narrative	R
166	7	instruction	1	3	narrative	R
173	8	clip	1	3	narrative	R
186	9	instruction	0	28	narrative	F
195	8	clip	0	28	narrative	F
208	11	instruction	1	32	narrative	R
219	8	clip	1	32	narrative	R
232	7	instruction	0	19	narrative	F
239	8	clip	0	19	narrative	F
252	9	instruction	0	27	narrative	R
261	8	clip	0	27	narrative	R
274	7	instruction	1	6	narrative	R
281	8	clip	1	6	narrative	R
294	11	instruction	1	31	narrative	R
305	8	clip	1	31	narrative	R
318	7	instruction	0	13	narrative	F
325	8	clip	0	13	narrative	F
338	11	instruction	1	147	control	control
349	8	clip	1	147	control	control
362	7	instruction	1	7	narrative	F
369	8	clip	1	7	narrative	F
382	7	instruction	1	2	narrative	R
389	8	clip	1	2	narrative	R
402	7	instruction	1	1	narrative	R
409	8	clip	1	1	narrative	R
422	9	instruction	1	22	narrative	R
431	8	clip	1	22	narrative	R
444	9	instruction	1	24	narrative	R
453	8	clip	1	24	narrative	R
466	9	instruction	1	25	narrative	F
475	8	clip	1	25	narrative	F
488	7	instruction	1	10	narrative	F
495	8	clip	1	10	narrative	F
508	9	instruction	1	23	narrative	F
517	8	clip	1	23	narrative	F
530	11	instruction	0	33	narrative	X
541	8	clip	0	33	narrative	X
554	9	instruction	0	30	narrative	R
563	8	clip	0	30	narrative	R
576	11	instruction	0	149	control	control
587	8	clip	0	149	control	control
600	7	instruction	0	17	narrative	R
607	8	clip	0	17	narrative	R
620	7	instruction	0	14	narrative	R
627	8	clip	0	14	narrative	R
640	9	instruction	1	21	narrative	R
649	8	clip	1	21	narrative	R
662	7	instruction	1	5	narrative	F
669	8	clip	1	5	narrative	F
682	7	instruction	1	4	narrative	F
689	8	clip	1	4	narrative	F
702	9	instruction	0	26	narrative	R
711	8	clip	0	26	narrative	R
724	7	instruction	1	9	narrative	F
731	8	clip	1	9	narrative	F
744	11	instruction	1	146	control	control
755	8	clip	1	146	control	control
768	7	instruction	0	12	narrative	R
775	8	clip	0	12	narrative	R
788	11	instruction	0	150	control	control
799	8	clip	0	150	control	control
812	7	instruction	1	8	narrative	R
819	8	clip	1	8	narrative	R
832	7	instruction	0	16	narrative	R
839	8	clip	0	16	narrative	R
852	7	instruction	0	15	narrative	F
859	8	clip	0	15	narrative	F
