onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	7	instruction	0	156	control	control
19	8	clip	0	156	control	control
32	7	instruction	0	155	control	control
39	8	clip	0	155	control	control
52	7	instruction	1	146	control	control
59	8	clip	1	146	control	control
72	11	instruction	1	118	narrative	F
83	8	clip	1	118	narrative	F
96	7	instruction	0	157	control	control
103	8	clip	0	157	control	control
116	9	instruction	1	149	control	control
125	8	clip	1	149	control	control
138	9	instruction	0	113	narrative	R
147	8	clip	0	113	narrative	R
160	7	instruction	1	144	control	control
167	8	clip	1	144	control	control
180	9	instruction	1	48	narrative	R
189	8	clip	1	48	narrative	R
202	7	instruction	0	159	control	control
209	8	clip	0	159	control	control
222	9	instruction	1	148	control	control
231	8	clip	1	148	control	control
244	11	instruction	1	103	narrative	R
255	8	clip	1	103	narrative	R
268	7	instruction	1	145	control	control
275	8	clip	1	145	control	control
288	7	instruction	1	108	narrative	F
295	8	clip	1	108	narrative	F
308	11	instruction	0	116	narrative	F
319	8	clip	0	116	narrative	F
332	7	instruction	0	152	control	control
339	8	clip	0	152	control	control
352	7	instruction	1	120	narrative	F
359	8	clip	1	120	narrative	F
372	7	instruction	0	154	control	control
379	8	clip	0	154	control	control
392	7	instruction	0	158	control	control
399	8	clip	0	158	control	control
412	7	instruction	1	143	control	control
419	8	clip	1	143	control	control
432	11	instruction	0	111	narrative	F
443	8	clip	0	111	narrative	F
456	9	instruction	0	10	narrative	F
465	8	clip	0	10	narrative	F
478	7	instruction	1	137	narrative	F
485	8	clip	1	137	narrative	F
498	11	instruction	1	132	narrative	F
509	8	clip	1	132	narrative	F
522	11	instruction	0	133	narrative	F
533	8	clip	0	133	narrative	F
546	11	instruction	0	127	narrative	F
557	8	clip	0	127	narrative	F
570	7	instruction	0	160	control	control
577	8	clip	0	160	control	control
590	7	instruction	0	153	control	control
597	8	clip	0	153	control	control
610	9	instruction	0	107	narrative	F
619	8	clip	0	107	narrative	F
632	11	instruction	1	131	narrative	R
643	8	clip	1	131	narrative	R
656	7	instruction	0	151	control	control
663	8	clip	0	151	control	control
676	9	instruction	0	95	narrative	F
685	8	clip	0	95	narrative	F
698	9	instruction	1	15	narrative	F
707	8	clip	1	15	narrative	F
720	7	instruction	1	147	control	control
727	8	clip	1	147	control	control
740	9	instruction	0	117	narrative	F
749	8	clip	0	117	narrative	F
762	11	instruction	0	124	narrative	F
773	8	clip	0	124	narrative	F
786	7	instruction	1	141	control	control
793	8	clip	1	141	control	control
806	11	instruction	1	119	narrative	R
817	8	clip	1	119	narrative	R
830	9	instruction	1	150	control	control
839	8	clip	1	150	control	control
852	7	instruction	1	142	control	control
859	8	clip	1	142	control	control
