onset	duration	trial_type	memorize	clip_id	clip_type	mem_type
12	11	instruction	0	128	narrative	F
23	8	clip	0	128	narrative	F
36	7	instruction	1	99	narrative	R
43	8	clip	1	99	narrative	R
56	11	instruction	0	135	narrative	F
67	8	clip	0	135	narrative	F
80	7	instruction	1	115	narrative	R
87	8	clip	1	115	narrative	R
100	7	instruction	0	94	narrative	F
107	8	clip	0	94	narrative	F
120	9	instruction	0	33	narrative	F
129	8	clip	0	33	narrative	F
142	11	instruction	0	91	narrative	F
153	8	clip	0	91	narrative	F
166	9	instruction	1	104	narrative	R
175	8	clip	1	104	narrative	R
188	7	instruction	0	93	narrative	F
195	8	clip	0	93	narrative	F
208	11	instruction	1	1	narrative	R
219	8	clip	1	1	narrative	R
232	7	instruction	0	35	narrative	F
239	8	clip	0	35	narrative	F
252	11	instruction	1	14	narrative	F
263	8	clip	1	14	narrative	F
276	9	instruction	1	2	narrative	F
285	8	clip	1	2	narrative	F
298	7	instruction	1	47	narrative	F
305	8	clip	1	47	narrative	F
318	7	instruction	0	89	narrative	F
325	8	clip	0	89	narrative	F
338	7	instruction	1	130	narrative	F
345	8	clip	1	130	narrative	F
358	11	instruction	0	79	narrative	F
369	8	clip	0	79	narrative	F
382	11	instruction	1	17	narrative	F
393	8	clip	1	17	narrative	F
406	9	instruction	1	9	narrative	X
415	8	clip	1	9	narrative	X
428	7	instruction	1	12	narrative	F
435	8	clip	1	12	narrative	F
448	7	instruction	0	8	narrative	F
455	8	clip	0	8	narrative	F
468	9	instruction	0	105	narrative	R
477	8	clip	0	105	narrative	R
490	7	instruction	1	68	narrative	F
497	8	clip	1	68	narrative	F
510	7	instruction	0	11	narrative	F
517	8	clip	0	11	narrative	F
530	7	instruction	0	18	narrative	F
537	8	clip	0	18	narrative	F
550	11	instruction	1	13	narrative	F
561	8	clip	1	13	narrative	F
574	9	instruction	0	106	narrative	R
583	8	clip	0	106	narrative	R
596	7	instruction	1	114	narrative	R
603	8	clip	1	114	narrative	R
616	7	instruction	0	36	narrative	F
623	8	clip	0	36	narrative	F
636	11	instruction	0	90	narrative	F
647	8	clip	0	90	narrative	F
660	7	instruction	1	30	narrative	R
667	8	clip	1	30	narrative	R
680	7	instruction	0	75	narrative	F
687	8	clip	0	75	narrative	F
700	7	instruction	1	31	narrative	F
707	8	clip	1	31	narrative	F
720	9	instruction	1	25	narrative	F
729	8	clip	1	25	narrative	F
742	11	instruction	1	16	narrative	R
753	8	clip	1	16	narrative	R
766	9	instruction	0	20	narrative	R
775	8	clip	0	20	narrative	R
788	9	instruction	1	26	narrative	R
797	8	clip	1	26	narrative	R
810	7	instruction	0	92	narrative	F
817	8	clip	0	92	narrative	F
830	9	instruction	0	34	narrative	F
839	8	clip	0	34	narrative	F
852	7	instruction	1	3	narrative	R
859	8	clip	1	3	narrative	R
